% time spent exploring,episodes,mean 100 episode reward,steps
2,8800,1.0,312338
2,8900,1.0,314745
2,9000,1.0,317198
2,9100,1.0,319382
2,9200,1.0,321550
2,9300,1.0,323716
2,9400,1.0,325876
2,9500,1.0,328042
2,9600,1.0,330616
2,9700,1.0,332966
2,9800,1.0,335311
2,9900,1.0,337451
2,10000,1.0,339629
2,10100,1.0,341835
2,10200,1.0,344023
2,10300,1.0,346215
2,10400,1.0,348409
2,10500,1.0,350547
2,10600,1.0,352721
2,10700,1.0,354901
2,10800,1.0,357075
2,10900,1.0,359239
2,11000,1.0,361991
2,11100,1.0,364203
2,11200,1.0,366451
2,11300,1.0,368735
2,11400,1.0,370887
2,11500,1.0,373043
2,11600,1.0,375195
2,11700,1.0,377401
2,11800,1.0,379583
2,11900,1.0,381741
2,12000,1.0,383905
2,12100,1.0,386079
2,12200,1.0,388277
2,12300,1.0,390453
2,12400,1.0,392655
2,12500,1.0,394841
2,12600,1.0,397005
2,12700,1.0,399199
2,12800,1.0,401431
2,12900,1.0,403597
2,13000,1.0,405785
2,13100,1.0,408585
2,13200,1.0,410755
2,13300,1.0,412909
2,13400,1.0,415089
2,13500,1.0,417251
2,13600,1.0,419395
2,13700,1.0,421539
2,13800,1.0,423701
2,13900,1.0,425829
2,14000,1.0,428011
2,14100,1.0,430179
2,14200,1.0,432337
2,14300,1.0,434497
2,14400,1.0,436647
2,14500,1.0,438809
2,14600,1.0,440983
2,14700,1.0,443169
2,14800,1.0,445327
2,14900,1.0,447725
2,15000,1.0,450241
2,15100,1.0,453115
2,15200,1.0,455826
2,15300,1.0,459423
2,15400,1.0,461557
2,15500,1.0,463717
2,15600,1.0,465893
2,15700,1.0,468051
2,15800,1.0,471176
2,15900,1.0,473318
2,16000,1.0,476406
2,16100,1.0,478550
2,16200,1.0,480714
2,16300,1.0,482846
2,16400,1.0,485094
2,16500,1.0,487318
2,16600,1.0,489464
2,16700,1.0,491616
2,16800,1.0,493776
2,16900,1.0,496616
2,17000,1.0,498772
2,17100,1.0,500928
2,17200,1.0,503094
2,17300,1.0,505264
2,17400,1.0,507420
2,17500,1.0,509578
2,17600,1.0,511734
2,17700,1.0,513888
2,17800,1.0,516042
2,17900,1.0,518208
2,18000,1.0,520346
2,18100,1.0,522488
2,18200,1.0,524642
2,18300,1.0,526788
2,18400,1.0,528934
2,18500,1.0,531072
2,18600,1.0,533244
2,18700,1.0,535392
2,18800,1.0,537562
2,18900,1.0,539720
2,19000,1.0,541872
2,19100,1.0,544372
2,19200,1.0,546522
2,19300,1.0,548717
2,19400,1.0,551144
2,19500,1.0,553296
2,19600,1.0,555448
2,19700,1.0,557612
2,19800,1.0,559760
2,19900,1.0,562376
2,20000,1.0,564516
2,20100,1.0,566690
2,20200,1.0,568840
2,20300,1.0,571018
2,20400,1.0,573180
2,20500,1.0,575334
2,20600,1.0,577494
2,20700,1.0,579656
2,20800,1.0,581812
2,20900,1.0,583968
2,21000,1.0,586183
2,21100,1.0,588341
2,21200,1.0,590487
2,21300,1.0,592641
2,21400,1.0,594777
2,21500,1.0,596923
2,21600,1.0,599081
2,21700,1.0,601233
2,21800,1.0,603383
2,21900,1.0,605541
2,22000,1.0,607691
2,22100,1.0,609843
2,22200,1.0,611989
2,22300,1.0,614155
2,22400,1.0,616367
2,22500,1.0,618515
2,22600,1.0,620681
2,22700,1.0,622827
2,22800,1.0,624997
2,22900,1.0,627145
2,23000,1.0,629323
2,23100,1.0,631479
2,23200,1.0,633639
2,23300,1.0,635787
2,23400,1.0,637957
2,23500,1.0,640119
2,23600,1.0,642273
2,23700,1.0,644423
2,23800,1.0,646571
2,23900,1.0,648725
2,24000,1.0,650879
2,24100,1.0,653073
2,24200,1.0,656218
2,24300,1.0,658360
2,24400,1.0,660516
2,24500,1.0,662686
2,24600,1.0,665815
2,24700,1.0,668932
2,24800,1.0,671078
2,24900,1.0,674207
2,25000,1.0,676375
2,25100,1.0,678535
2,25200,1.0,680691
2,25300,1.0,683836
2,25400,1.0,686064
2,25500,1.0,688244
2,25600,1.0,690394
2,25700,1.0,692560
2,25800,1.0,694726
2,25900,1.0,696870
2,26000,1.0,699034
2,26100,1.0,701192
2,26200,1.0,703358
2,26300,1.0,705538
2,26400,1.0,707700
2,26500,1.0,709858
2,26600,1.0,712006
2,26700,1.0,714162
2,26800,1.0,716322
2,26900,1.0,718474
2,27000,1.0,720616
2,27100,1.0,722760
2,27200,1.0,724926
2,27300,1.0,727084
2,27400,1.0,729234
2,27500,1.0,731388
2,27600,1.0,733540
2,27700,1.0,735692
2,27800,1.0,737856
2,27900,1.0,740004
2,28000,1.0,742174
2,28100,1.0,744330
2,28200,1.0,746490
2,28300,1.0,748656
2,28400,1.0,750804
2,28500,1.0,752974
2,28600,1.0,755120
2,28700,1.0,757268
2,28800,1.0,759434
2,28900,1.0,761590
2,29000,1.0,763730
2,29100,1.0,765882
2,29200,1.0,768030
2,29300,1.0,770190
2,29400,1.0,772356
2,29500,1.0,774510
2,29600,1.0,776670
2,29700,1.0,778816
2,29800,1.0,780974
2,29900,1.0,783140
2,30000,1.0,785296
2,30100,1.0,787511
2,30200,1.0,789667
2,30300,1.0,791835
2,30400,1.0,794005
2,30500,1.0,796151
2,30600,1.0,798315
2,30700,1.0,800477
2,30800,1.0,802635
2,30900,1.0,804773
2,31000,1.0,806919
2,31100,1.0,809079
2,31200,1.0,811225
2,31300,1.0,813367
2,31400,1.0,815525
2,31500,1.0,817671
2,31600,1.0,819825
2,31700,1.0,822013
2,31800,1.0,824173
2,31900,1.0,826323
2,32000,1.0,828487
2,32100,1.0,830649
2,32200,1.0,832809
2,32300,1.0,834963
2,32400,1.0,837145
2,32500,1.0,839299
2,32600,1.0,841459
2,32700,1.0,843627
2,32800,1.0,845781
2,32900,1.0,847927
2,33000,1.0,850069
2,33100,1.0,852209
2,33200,1.0,854371
2,33300,1.0,856513
2,33400,1.0,858661
2,33500,1.0,860807
2,33600,1.0,862959
2,33700,1.0,865129
2,33800,1.0,867307
2,33900,1.0,869481
2,34000,1.0,871631
2,34100,1.0,873783
2,34200,1.0,875939
2,34300,1.0,878095
2,34400,1.0,880245
2,34500,1.0,882421
2,34600,1.0,884571
2,34700,1.0,886745
2,34800,1.0,888903
2,34900,1.0,891061
2,35000,1.0,893219
2,35100,1.0,895421
2,35200,1.0,897569
2,35300,1.0,899737
2,35400,1.0,901885
2,35500,1.0,904041
2,35600,1.0,906183
2,35700,1.0,908323
2,35800,1.0,910481
2,35900,1.0,912633
2,36000,1.0,914791
2,36100,1.0,916957
2,36200,1.0,919135
2,36300,1.0,921295
2,36400,1.0,923447
2,36500,1.0,925763
2,36600,1.0,927933
2,36700,1.0,930099
2,36800,1.0,932253
2,36900,1.0,934409
2,37000,1.0,936553
2,37100,1.0,938717
2,37200,1.0,940871
2,37300,1.0,943045
2,37400,1.0,945279
2,37500,1.0,947431
2,37600,1.0,949591
2,37700,1.0,951727
2,37800,1.0,953873
2,37900,1.0,956025
2,38000,1.0,958171
2,38100,1.0,960323
2,38200,1.0,962479
2,38300,1.0,964621
2,38400,1.0,966771
2,38500,1.0,968945
2,38600,1.0,971085
2,38700,1.0,973237
2,38800,1.0,975385
2,38900,1.0,977533
2,39000,1.0,979671
2,39100,1.0,981817
2,39200,1.0,983971
2,39300,1.0,986143
2,39400,1.0,988325
2,39500,1.0,990487
2,39600,1.0,992633
2,39700,1.0,994791
2,39800,1.0,996955
2,39900,1.0,999113
2,40000,1.0,1001277
2,40100,1.0,1003431
2,40200,1.0,1005583
2,40300,1.0,1007737
2,40400,1.0,1009873
2,40500,1.0,1012031
2,40600,1.0,1014173
2,40700,1.0,1016341
2,40800,1.0,1018497
2,40900,1.0,1020647
2,41000,1.0,1022809
2,41100,1.0,1024967
2,41200,1.0,1027125
2,41300,1.0,1029265
2,41400,1.0,1031427
2,41500,1.0,1033579
2,41600,1.0,1035745
2,41700,1.0,1037895
2,41800,1.0,1040063
2,41900,1.0,1042231
2,42000,1.0,1044393
2,42100,1.0,1046533
2,42200,1.0,1048719
2,42300,1.0,1050875
2,42400,1.0,1053039
2,42500,1.0,1055193
2,42600,1.0,1057347
2,42700,1.0,1059493
2,42800,1.0,1061667
2,42900,1.0,1063831
2,43000,1.0,1065977
2,43100,1.0,1068137
2,43200,1.0,1070324
2,43300,1.0,1072480
2,43400,1.0,1074632
2,43500,1.0,1076782
2,43600,1.0,1078932
2,43700,1.0,1081072
2,43800,1.0,1083258
2,43900,1.0,1085420
2,44000,1.0,1087576
2,44100,1.0,1089732
2,44200,1.0,1091880
2,44300,1.0,1094036
2,44400,1.0,1096198
2,44500,1.0,1098334
2,44600,1.0,1100476
2,44700,1.0,1102634
2,44800,1.0,1104780
2,44900,1.0,1106930
2,45000,1.0,1109076
2,45100,1.0,1111256
2,45200,1.0,1113442
2,45300,1.0,1115602
2,45400,1.0,1117770
2,45500,1.0,1119902
2,45600,1.0,1122058
2,45700,1.0,1124206
2,45800,1.0,1126364
2,45900,1.0,1128508
2,46000,1.0,1130660
2,46100,1.0,1132800
2,46200,1.0,1134954
2,46300,1.0,1137106
2,46400,1.0,1139258
2,46500,1.0,1141419
2,46600,1.0,1143575
2,46700,1.0,1145737
2,46800,1.0,1147891
2,46900,1.0,1150053
2,47000,1.0,1152213
2,47100,1.0,1154371
2,47200,1.0,1156533
2,47300,1.0,1158701
2,47400,1.0,1160877
2,47500,1.0,1163035
2,47600,1.0,1165201
2,47700,1.0,1167357
2,47800,1.0,1169493
2,47900,1.0,1171625
2,48000,1.0,1173799
2,48100,1.0,1175951
2,48200,1.0,1178093
2,48300,1.0,1180251
2,48400,1.0,1182389
2,48500,1.0,1184531
2,48600,1.0,1186709
2,48700,1.0,1188869
2,48800,1.0,1191027
2,48900,1.0,1193181
2,49000,1.0,1195347
2,49100,1.0,1197497
2,49200,1.0,1199677
2,49300,1.0,1201833
2,49400,1.0,1203995
2,49500,1.0,1206139
2,49600,1.0,1208323
2,49700,1.0,1210509
2,49800,1.0,1212659
2,49900,1.0,1214841
2,50000,1.0,1216983
2,50100,1.0,1219139
2,50200,1.0,1221313
2,50300,1.0,1223473
2,50400,1.0,1225623
2,50500,1.0,1227769
2,50600,1.0,1229925
2,50700,1.0,1232065
2,50800,1.0,1234223
2,50900,1.0,1236381
2,51000,1.0,1238515
2,51100,1.0,1240653
2,51200,1.0,1242827
2,51300,1.0,1244979
2,51400,1.0,1247145
2,51500,1.0,1249297
2,51600,1.0,1251451
2,51700,1.0,1253609
2,51800,1.0,1255759
2,51900,1.0,1257911
2,52000,1.0,1260051
2,52100,1.0,1262187
2,52200,1.0,1264339
2,52300,1.0,1266505
2,52400,1.0,1268667
2,52500,1.0,1270817
2,52600,1.0,1272973
2,52700,1.0,1275127
2,52800,1.0,1277273
2,52900,1.0,1279439
2,53000,1.0,1281725
2,53100,1.0,1283885
2,53200,1.0,1286037
2,53300,1.0,1288193
2,53400,1.0,1290371
2,53500,1.0,1292525
2,53600,1.0,1294675
2,53700,1.0,1296851
2,53800,1.0,1299990
2,53900,1.0,1302142
2,54000,1.0,1304284
2,54100,1.0,1306440
2,54200,1.0,1308594
2,54300,1.0,1310734
2,54400,1.0,1312944
2,54500,1.0,1315098
2,54600,1.0,1317250
2,54700,1.0,1319416
2,54800,1.0,1321718
2,54900,1.0,1323882
2,55000,1.0,1326044
2,55100,1.0,1328192
2,55200,1.0,1330364
2,55300,1.0,1332526
2,55400,1.0,1334686
2,55500,1.0,1336826
2,55600,1.0,1339122
2,55700,1.0,1341292
2,55800,1.0,1343436
2,55900,1.0,1345600
2,56000,1.0,1347756
2,56100,1.0,1349910
2,56200,1.0,1352056
2,56300,1.0,1354202
2,56400,1.0,1356384
2,56500,1.0,1358554
2,56600,1.0,1360702
2,56700,1.0,1362878
2,56800,1.0,1365044
2,56900,1.0,1367202
2,57000,1.0,1369350
2,57100,1.0,1371494
2,57200,1.0,1373701
2,57300,1.0,1375867
2,57400,1.0,1378025
2,57500,1.0,1380191
2,57600,1.0,1382347
2,57700,1.0,1384481
2,57800,1.0,1386637
2,57900,1.0,1388781
2,58000,1.0,1390937
2,58100,1.0,1393083
2,58200,1.0,1395241
2,58300,1.0,1397383
2,58400,1.0,1399545
2,58500,1.0,1401695
2,58600,1.0,1403859
2,58700,1.0,1406025
2,58800,1.0,1408169
2,58900,1.0,1410323
2,59000,1.0,1412487
2,59100,1.0,1414637
2,59200,1.0,1416795
2,59300,1.0,1418965
2,59400,1.0,1421119
2,59500,1.0,1423269
2,59600,1.0,1425433
2,59700,1.0,1427603
2,59800,1.0,1429779
2,59900,1.0,1431923
2,60000,1.0,1434095
2,60100,1.0,1436243
2,60200,1.0,1438411
2,60300,1.0,1440583
2,60400,1.0,1442759
2,60500,1.0,1444891
2,60600,1.0,1447041
2,60700,1.0,1449323
2,60800,1.0,1451479
2,60900,1.0,1453633
2,61000,1.0,1455809
2,61100,1.0,1458055
2,61200,1.0,1460219
2,61300,1.0,1462375
2,61400,1.0,1464539
2,61500,1.0,1466677
2,61600,1.0,1468809
2,61700,1.0,1470955
2,61800,1.0,1473121
2,61900,1.0,1475321
2,62000,1.0,1477479
2,62100,1.0,1479641
2,62200,1.0,1481801
2,62300,1.0,1483951
2,62400,1.0,1486107
2,62500,1.0,1488275
2,62600,1.0,1490435
2,62700,1.0,1492611
2,62800,1.0,1494773
2,62900,1.0,1496929
2,63000,1.0,1499085
2,63100,1.0,1501227
2,63200,1.0,1503391
2,63300,1.0,1505547
2,63400,1.0,1507705
2,63500,1.0,1509871
2,63600,1.0,1512033
2,63700,1.0,1514191
2,63800,1.0,1516339
2,63900,1.0,1518583
2,64000,1.0,1520751
2,64100,1.0,1522901
2,64200,1.0,1525057
2,64300,1.0,1527225
2,64400,1.0,1529389
2,64500,1.0,1531553
2,64600,1.0,1533703
2,64700,1.0,1535861
2,64800,1.0,1538001
2,64900,1.0,1540141
2,65000,1.0,1542279
2,65100,1.0,1544433
2,65200,1.0,1546581
2,65300,1.0,1548741
2,65400,1.0,1550889
2,65500,1.0,1553033
2,65600,1.0,1555181
2,65700,1.0,1557329
2,65800,1.0,1559475
2,65900,1.0,1561629
2,66000,1.0,1563779
2,66100,1.0,1565939
2,66200,1.0,1568105
2,66300,1.0,1570273
2,66400,1.0,1572419
2,66500,1.0,1574573
2,66600,1.0,1576731
2,66700,1.0,1578889
2,66800,1.0,1581051
2,66900,1.0,1583197
2,67000,1.0,1585341
2,67100,1.0,1587493
2,67200,1.0,1589647
2,67300,1.0,1591779
2,67400,1.0,1593937
2,67500,1.0,1596091
2,67600,1.0,1598261
2,67700,1.0,1600429
2,67800,1.0,1602589
2,67900,1.0,1604759
2,68000,1.0,1606931
2,68100,1.0,1609077
2,68200,1.0,1611251
2,68300,1.0,1613397
2,68400,1.0,1615549
2,68500,1.0,1617699
2,68600,1.0,1619859
2,68700,1.0,1622049
2,68800,1.0,1624201
2,68900,1.0,1626359
2,69000,1.0,1628489
2,69100,1.0,1630643
2,69200,1.0,1632819
2,69300,1.0,1634987
2,69400,1.0,1637131
2,69500,1.0,1639283
2,69600,1.0,1641431
2,69700,1.0,1643577
2,69800,1.0,1645737
2,69900,1.0,1647919
2,70000,1.0,1650091
2,70100,1.0,1652237
2,70200,1.0,1654407
2,70300,1.0,1656563
2,70400,1.0,1658733
2,70500,1.0,1660954
2,70600,1.0,1663106
2,70700,1.0,1665246
2,70800,1.0,1667406
2,70900,1.0,1669570
2,71000,1.0,1671742
2,71100,1.0,1673882
2,71200,1.0,1676024
2,71300,1.0,1678180
2,71400,1.0,1680356
2,71500,1.0,1682506
2,71600,1.0,1684658
2,71700,1.0,1686802
2,71800,1.0,1688946
2,71900,1.0,1691088
2,72000,1.0,1693228
2,72100,1.0,1695390
2,72200,1.0,1697544
2,72300,1.0,1699712
2,72400,1.0,1701860
2,72500,1.0,1704002
2,72600,1.0,1706144
2,72700,1.0,1708294
2,72800,1.0,1710434
2,72900,1.0,1712594
2,73000,1.0,1714744
2,73100,1.0,1716904
2,73200,1.0,1719072
2,73300,1.0,1721222
2,73400,1.0,1723384
2,73500,1.0,1725538
2,73600,1.0,1727680
2,73700,1.0,1729838
2,73800,1.0,1731998
2,73900,1.0,1734164
2,74000,1.0,1736330
2,74100,1.0,1738494
2,74200,1.0,1740648
2,74300,1.0,1742812
2,74400,1.0,1744946
2,74500,1.0,1747098
2,74600,1.0,1749246
2,74700,1.0,1751414
2,74800,1.0,1753576
2,74900,1.0,1755760
2,75000,1.0,1757928
2,75100,1.0,1760074
2,75200,1.0,1762218
2,75300,1.0,1764360
2,75400,1.0,1766528
2,75500,1.0,1768676
2,75600,1.0,1770826
2,75700,1.0,1772976
2,75800,1.0,1775118
2,75900,1.0,1777264
2,76000,1.0,1779426
2,76100,1.0,1781572
2,76200,1.0,1783718
2,76300,1.0,1785880
2,76400,1.0,1788028
2,76500,1.0,1790164
2,76600,1.0,1792324
2,76700,1.0,1794496
2,76800,1.0,1796668
2,76900,1.0,1798810
2,77000,1.0,1800956
2,77100,1.0,1803116
2,77200,1.0,1805282
2,77300,1.0,1807456
2,77400,1.0,1809604
2,77500,1.0,1811748
2,77600,1.0,1813904
2,77700,1.0,1816050
2,77800,1.0,1818214
2,77900,1.0,1820376
2,78000,1.0,1822538
2,78100,1.0,1824710
2,78200,1.0,1826850
2,78300,1.0,1829006
2,78400,1.0,1831150
2,78500,1.0,1833314
2,78600,1.0,1835452
2,78700,1.0,1837604
2,78800,1.0,1839746
2,78900,1.0,1841914
2,79000,1.0,1844068
2,79100,1.0,1846232
2,79200,1.0,1848388
2,79300,1.0,1850544
2,79400,1.0,1852701
2,79500,1.0,1854841
2,79600,1.0,1856981
2,79700,1.0,1859147
2,79800,1.0,1861287
2,79900,1.0,1863439
2,80000,1.0,1865613
2,80100,1.0,1867785
2,80200,1.0,1869933
2,80300,1.0,1872105
2,80400,1.0,1874271
2,80500,1.0,1876433
2,80600,1.0,1878601
2,80700,1.0,1880751
2,80800,1.0,1882905
2,80900,1.0,1885053
2,81000,1.0,1887213
2,81100,1.0,1889353
2,81200,1.0,1891499
2,81300,1.0,1893653
2,81400,1.0,1895819
2,81500,1.0,1897985
2,81600,1.0,1900227
2,81700,1.0,1902379
2,81800,1.0,1904517
2,81900,1.0,1906671
2,82000,1.0,1908821
2,82100,1.0,1910981
2,82200,1.0,1913133
2,82300,1.0,1915305
2,82400,1.0,1917463
2,82500,1.0,1919609
2,82600,1.0,1921757
2,82700,1.0,1923893
2,82800,1.0,1926043
2,82900,1.0,1928197
2,83000,1.0,1930347
2,83100,1.0,1932497
2,83200,1.0,1934649
2,83300,1.0,1936811
2,83400,1.0,1938977
2,83500,1.0,1941139
2,83600,1.0,1943281
2,83700,1.0,1945449
2,83800,1.0,1947615
2,83900,1.0,1949777
2,84000,1.0,1951921
2,84100,1.0,1954069
2,84200,1.0,1956223
2,84300,1.0,1958389
2,84400,1.0,1960541
2,84500,1.0,1962693
2,84600,1.0,1964849
2,84700,1.0,1967005
2,84800,1.0,1969155
2,84900,1.0,1971301
2,85000,1.0,1973459
2,85100,1.0,1975613
2,85200,1.0,1977765
2,85300,1.0,1979925
2,85400,1.0,1982101
2,85500,1.0,1984263
2,85600,1.0,1986417
2,85700,1.0,1988565
2,85800,1.0,1990727
2,85900,1.0,1992891
2,86000,1.0,1995055
2,86100,1.0,1997203
2,86200,1.0,1999347
