# {"t_start": 1682589143.5290053, "env_id": "Craft-single-M1-v0"} 
r,l,t
0.0,1000,17.102316
0.0,1000,34.905779
0.0,1000,52.575953
0.0,1000,70.076151
0.0,1000,87.614531
0.0,1000,105.377208
0.0,1000,122.924983
1.0,1000,140.779061
0.0,1000,158.366155
0.0,1000,176.054018
1.0,1000,193.670975
0.0,1000,211.412759
0.0,1000,228.983032
0.0,1000,246.410911
0.0,1000,263.833728
0.0,1000,281.220185
0.0,1000,298.941614
0.0,1000,316.467465
1.0,1000,334.028988
0.0,1000,351.6846
3.0,1000,369.036032
1.0,1000,386.401076
0.0,1000,404.178687
1.0,1000,421.901941
0.0,1000,439.64979
0.0,1000,457.217648
1.0,1000,474.772885
0.0,1000,492.446809
1.0,1000,510.017841
1.0,1000,527.575675
1.0,1000,545.126949
1.0,1000,562.84415
0.0,1000,579.479606
1.0,1000,596.934192
0.0,1000,614.671019
0.0,1000,632.18953
2.0,1000,649.807463
0.0,1000,667.478182
0.0,1000,685.326541
1.0,1000,702.774594
0.0,1000,720.34454
1.0,1000,737.894729
1.0,1000,755.523122
1.0,1000,773.094626
1.0,1000,790.540078
1.0,1000,807.944347
0.0,1000,825.618997
0.0,1000,843.616662
1.0,1000,860.31858
1.0,1000,878.1423
0.0,1000,895.841305
1.0,1000,913.571842
1.0,1000,931.381533
0.0,1000,948.945747
5.0,1000,966.499662
0.0,1000,984.257345
3.0,1000,1001.830811
5.0,1000,1019.298559
0.0,1000,1036.893541
1.0,1000,1054.404097
1.0,1000,1072.134554
0.0,1000,1089.677586
1.0,1000,1107.107287
2.0,1000,1124.672598
0.0,1000,1142.360121
3.0,1000,1159.936031
3.0,1000,1177.699743
1.0,1000,1195.471486
1.0,1000,1213.299944
0.0,1000,1231.006866
1.0,1000,1248.650597
1.0,1000,1266.108119
0.0,1000,1283.677795
0.0,1000,1301.120496
1.0,1000,1318.752469
1.0,1000,1336.098737
1.0,1000,1353.469134
2.0,1000,1370.87276
3.0,1000,1388.461867
3.0,1000,1406.035116
0.0,1000,1423.423602
1.0,1000,1440.954354
1.0,1000,1458.328635
2.0,1000,1476.052635
0.0,1000,1493.519069
3.0,1000,1511.103423
0.0,1000,1528.558858
1.0,1000,1546.209932
3.0,1000,1563.878367
2.0,1000,1581.476608
1.0,1000,1598.971666
2.0,1000,1616.421795
1.0,1000,1633.911847
0.0,1000,1651.529028
1.0,1000,1668.906204
1.0,1000,1686.29484
1.0,1000,1703.799206
0.0,1000,1721.253401
0.0,1000,1738.644365
0.0,1000,1756.256824
2.0,1000,1773.724015
1.0,1000,1791.289268
3.0,1000,1808.994164
2.0,1000,1826.401404
1.0,1000,1844.17329
0.0,1000,1861.753291
4.0,1000,1879.2798
0.0,1000,1896.943968
1.0,1000,1914.412086
1.0,1000,1932.098371
1.0,1000,1949.675769
1.0,1000,1967.012383
7.0,1000,1984.347496
2.0,1000,2002.050606
3.0,1000,2019.214888
1.0,1000,2035.403065
0.0,1000,2051.45505
0.0,1000,2067.517304
1.0,1000,2083.420618
2.0,1000,2099.428986
2.0,1000,2115.493947
0.0,1000,2131.615196
0.0,1000,2147.742016
0.0,1000,2163.594793
2.0,1000,2179.607843
1.0,1000,2195.633535
0.0,1000,2211.540958
1.0,1000,2227.389776
1.0,1000,2243.429581
1.0,1000,2259.564845
1.0,1000,2275.488437
0.0,1000,2291.511442
1.0,1000,2307.464284
4.0,1000,2323.50471
1.0,1000,2339.515728
3.0,1000,2355.578626
0.0,1000,2371.56549
1.0,1000,2387.592604
2.0,1000,2403.620609
1.0,1000,2419.847419
5.0,1000,2435.742643
3.0,1000,2451.978997
0.0,1000,2467.990418
0.0,1000,2484.082495
0.0,1000,2500.010226
0.0,1000,2516.118928
0.0,1000,2532.166088
4.0,1000,2548.238883
3.0,1000,2564.249236
0.0,1000,2580.330212
1.0,1000,2596.61237
1.0,1000,2611.763769
1.0,1000,2626.359087
2.0,1000,2640.918393
1.0,1000,2655.530253
1.0,1000,2669.922019
1.0,1000,2684.293298
1.0,1000,2698.640197
2.0,1000,2713.000134
4.0,1000,2727.460702
1.0,1000,2741.784136
0.0,1000,2756.201357
1.0,1000,2770.654948
3.0,1000,2785.138203
3.0,1000,2799.539265
0.0,1000,2813.868822
2.0,1000,2828.303604
1.0,1000,2842.678817
0.0,1000,2857.106081
0.0,1000,2871.505026
3.0,1000,2886.001656
3.0,1000,2900.520903
1.0,1000,2915.039909
0.0,1000,2929.573545
0.0,1000,2944.105503
0.0,1000,2958.535871
2.0,1000,2972.882662
0.0,1000,2987.469116
1.0,1000,3002.001405
2.0,1000,3016.575679
0.0,1000,3030.980857
1.0,1000,3045.432048
0.0,1000,3059.810754
2.0,1000,3074.51404
0.0,1000,3088.989702
0.0,1000,3103.581394
2.0,1000,3118.080696
4.0,1000,3132.436293
0.0,1000,3146.878667
3.0,1000,3161.226902
1.0,1000,3175.676187
0.0,1000,3190.071105
2.0,1000,3204.550061
0.0,1000,3219.063919
0.0,1000,3233.544933
2.0,1000,3247.897078
0.0,1000,3262.241455
2.0,1000,3276.519111
0.0,1000,3290.946181
2.0,1000,3305.336654
1.0,1000,3319.77442
0.0,1000,3334.259965
1.0,1000,3348.693404
3.0,1000,3363.091028
4.0,1000,3377.504153
5.0,1000,3391.965448
1.0,1000,3406.227597
0.0,1000,3420.68325
1.0,1000,3434.968192
0.0,1000,3449.503159
2.0,1000,3463.718864
1.0,1000,3478.072208
1.0,1000,3492.387123
2.0,1000,3506.682425
1.0,1000,3520.907714
3.0,1000,3535.14737
1.0,1000,3549.500813
0.0,1000,3563.932544
1.0,1000,3578.290306
0.0,1000,3592.741436
0.0,1000,3607.209654
0.0,1000,3621.66994
1.0,1000,3636.105263
1.0,1000,3650.389442
0.0,1000,3664.712277
0.0,1000,3679.160325
3.0,1000,3693.526374
2.0,1000,3707.992652
1.0,1000,3722.535222
2.0,1000,3736.869848
0.0,1000,3751.214559
1.0,1000,3765.545417
0.0,1000,3779.902981
0.0,1000,3794.260825
