% time spent exploring,episodes,mean 100 episode reward,steps
51,100,0.9,98999
2,200,1.3,198999
2,300,1.2,298999
2,400,1.0,398999
2,500,1.1,498999
2,600,1.0,598999
2,700,1.4,698999
2,800,0.9,798999
2,900,0.9,898999
2,1000,1.3,998999
2,1100,1.6,1098999
2,1200,52.2,1198999
2,1300,107.8,1298999
2,1400,125.0,1398999
2,1500,104.2,1498999
2,1600,95.9,1598999
2,1700,110.3,1698999
2,1800,79.0,1798999
2,1900,59.7,1898999
2,2000,79.3,1998999
