# {"t_start": 1682570510.0574625, "env_id": "Craft-single-M1-v0"} 
r,l,t
0.0,1000,5.743168
0.0,1000,14.829061
0.0,1000,23.184345
0.0,1000,31.548431
0.0,1000,39.882534
0.0,1000,48.250912
0.0,1000,56.565304
0.0,1000,64.804641
0.0,1000,73.006413
0.0,1000,81.229909
0.0,1000,89.625682
0.0,1000,98.96298
0.0,1000,108.532939
0.0,1000,118.043034
0.0,1000,127.634398
0.0,1000,137.135745
0.0,1000,146.662042
0.0,1000,156.131647
0.0,1000,165.747561
0.0,1000,175.233133
0.0,1000,184.721976
0.0,1000,194.220754
0.0,1000,203.736192
0.0,1000,213.250803
1.0,904,221.82584
0.0,1000,231.246177
0.0,1000,240.777342
0.0,1000,250.364604
0.0,1000,259.830328
0.0,1000,269.258769
0.0,1000,278.769614
0.0,1000,288.292758
0.0,1000,297.852699
0.0,1000,307.358469
0.0,1000,316.883131
0.0,1000,326.33776
0.0,1000,336.318073
0.0,1000,345.939826
0.0,1000,355.495379
0.0,1000,365.067094
0.0,1000,374.597001
0.0,1000,384.084603
0.0,1000,393.609061
0.0,1000,403.142059
0.0,1000,412.665161
0.0,1000,422.145586
0.0,1000,431.659685
0.0,1000,441.178174
0.0,1000,450.754005
0.0,1000,460.371087
0.0,1000,469.842352
0.0,1000,479.42072
0.0,1000,488.88634
0.0,1000,498.397547
0.0,1000,507.915302
0.0,1000,517.480433
0.0,1000,527.01633
0.0,1000,536.576161
0.0,1000,546.134792
0.0,1000,555.653968
1.0,955,564.773093
0.0,1000,574.286609
0.0,1000,583.757293
0.0,1000,593.337438
0.0,1000,602.841756
0.0,1000,612.307125
0.0,1000,621.823827
0.0,1000,631.401845
0.0,1000,641.037172
0.0,1000,650.653281
0.0,1000,660.174865
0.0,1000,669.61417
0.0,1000,679.142923
0.0,1000,688.638459
0.0,1000,698.153713
0.0,1000,707.677049
0.0,1000,717.162201
0.0,1000,726.725375
1.0,931,735.545084
0.0,1000,745.061809
0.0,1000,754.565925
0.0,1000,764.133742
0.0,1000,773.678172
0.0,1000,783.191593
0.0,1000,792.716662
0.0,1000,802.231614
0.0,1000,812.223609
0.0,1000,822.201242
0.0,1000,831.801289
0.0,1000,841.3268
0.0,1000,851.090519
0.0,1000,861.6266
0.0,1000,871.474158
1.0,491,876.172028
0.0,1000,885.801245
0.0,1000,895.557187
0.0,1000,905.341519
0.0,1000,914.88511
0.0,1000,924.58682
0.0,1000,935.104611
0.0,1000,945.444723
0.0,1000,955.879961
0.0,1000,965.959786
0.0,1000,975.884794
0.0,1000,986.036103
0.0,1000,996.458672
0.0,1000,1007.072203
0.0,1000,1017.980201
0.0,1000,1029.353441
0.0,1000,1040.696913
0.0,1000,1052.414882
0.0,1000,1063.776986
1.0,779,1072.92751
0.0,1000,1084.840357
0.0,1000,1096.178121
0.0,1000,1107.287102
0.0,1000,1118.380051
0.0,1000,1129.549525
1.0,976,1140.355317
0.0,1000,1151.480643
0.0,1000,1162.660477
0.0,1000,1173.747967
0.0,1000,1184.844649
0.0,1000,1195.887554
0.0,1000,1207.085674
0.0,1000,1218.211587
0.0,1000,1229.29692
0.0,1000,1240.512017
0.0,1000,1251.696007
1.0,561,1257.885035
0.0,1000,1269.116731
0.0,1000,1280.223642
0.0,1000,1291.309183
0.0,1000,1302.353975
0.0,1000,1313.451787
0.0,1000,1324.601257
0.0,1000,1335.77149
0.0,1000,1347.058359
0.0,1000,1358.114087
0.0,1000,1369.095263
0.0,1000,1380.181154
0.0,1000,1391.142749
0.0,1000,1402.243693
0.0,1000,1413.280937
0.0,1000,1424.267555
0.0,1000,1435.348183
0.0,1000,1446.399324
0.0,1000,1457.503022
0.0,1000,1468.533255
0.0,1000,1479.643752
0.0,1000,1490.655887
0.0,1000,1501.69342
0.0,1000,1512.637769
0.0,1000,1523.568358
0.0,1000,1534.666894
0.0,1000,1545.747412
1.0,928,1556.108534
0.0,1000,1567.257428
0.0,1000,1578.390272
0.0,1000,1589.462834
0.0,1000,1600.570275
0.0,1000,1611.718284
0.0,1000,1622.822684
0.0,1000,1633.794664
0.0,1000,1644.834208
1.0,930,1655.091696
0.0,1000,1666.1947
0.0,1000,1677.245663
0.0,1000,1688.340809
0.0,1000,1699.410204
0.0,1000,1710.48528
0.0,1000,1721.624183
0.0,1000,1732.816181
0.0,1000,1743.850352
0.0,1000,1754.909668
0.0,1000,1765.953432
1.0,532,1771.855117
0.0,1000,1782.912426
0.0,1000,1794.023062
0.0,1000,1805.053517
0.0,1000,1816.224566
1.0,932,1826.64485
0.0,1000,1837.755667
0.0,1000,1848.892996
0.0,1000,1859.990322
0.0,1000,1871.005627
0.0,1000,1882.158122
0.0,1000,1893.251876
