% time spent exploring,episodes,mean 100 episode reward,steps
51,100,0.0,98280
3,200,0.1,196918
2,300,0.0,295413
2,400,0.0,395170
2,500,0.1,492559
2,600,0.1,590505
2,700,0.0,690112
2,800,0.0,789726
2,900,0.0,887976
2,1000,0.0,987067
2,1100,0.0,1085917
2,1200,0.0,1185036
2,1300,0.0,1283001
2,1400,0.1,1381764
2,1500,0.0,1480065
2,1600,0.0,1578612
2,1700,0.0,1678083
2,1800,0.0,1776878
2,1900,0.0,1874911
2,2000,0.0,1973524
