% time spent exploring,episodes,mean 100 episode reward,steps
52,100,0.1,97692
3,200,0.1,196369
2,300,0.0,296369
2,400,0.0,396043
2,500,0.0,495773
2,600,0.0,595518
2,700,0.0,695489
2,800,0.0,795247
2,900,0.0,894631
2,1000,0.0,994125
2,1100,0.1,1092211
2,1200,0.0,1191446
2,1300,0.0,1290782
2,1400,0.0,1388895
2,1500,0.1,1486730
2,1600,0.0,1586548
2,1700,0.0,1686367
2,1800,0.0,1785694
2,1900,0.0,1885225
2,2000,0.0,1985225
