# {"t_start": 1682589018.1166174, "env_id": "Craft-single-M1-v0"} 
r,l,t
1.0,29,2855.691247
1.0,27,2856.082981
1.0,29,2856.498418
1.0,21,2856.802633
1.0,37,2857.316758
1.0,23,2857.649907
1.0,21,2857.971108
1.0,29,2858.38793
1.0,28,2858.799147
1.0,25,2859.17543
1.0,31,2859.610468
1.0,25,2859.959391
1.0,27,2860.360223
1.0,27,2860.753974
1.0,29,2861.14809
1.0,27,2861.505703
1.0,29,2861.951222
1.0,21,2862.249516
1.0,33,2862.704822
1.0,27,2863.094032
1.0,27,2863.465921
1.0,21,2863.760238
1.0,31,2864.235444
1.0,29,2864.654063
1.0,27,2865.058743
1.0,29,2865.475299
1.0,23,2865.810283
1.0,27,2866.204525
1.0,27,2866.588022
1.0,153,2868.790094
1.0,27,2869.184342
1.0,29,2869.603637
1.0,21,2869.917081
1.0,25,2870.292648
1.0,27,2870.67319
1.0,21,2870.988214
1.0,28,2871.399212
1.0,23,2871.720752
1.0,25,2872.070288
1.0,29,2872.514388
1.0,25,2872.84653
1.0,59,2873.692809
1.0,23,2874.022221
1.0,29,2874.449269
1.0,31,2874.890668
1.0,25,2875.258812
1.0,23,2875.579296
1.0,31,2876.018185
1.0,23,2876.368256
1.0,23,2876.719564
1.0,33,2877.197791
1.0,35,2877.696934
1.0,21,2878.006387
1.0,27,2878.375187
1.0,25,2878.748088
1.0,31,2879.195472
1.0,27,2879.587005
1.0,63,2880.509168
1.0,23,2880.849305
1.0,29,2881.274485
1.0,81,2882.430955
1.0,27,2882.809181
1.0,35,2883.316595
1.0,23,2883.682586
1.0,25,2884.074584
1.0,23,2884.399428
1.0,29,2884.810343
1.0,27,2885.195312
1.0,23,2885.54792
1.0,23,2885.894742
1.0,31,2886.331234
1.0,23,2886.6315
1.0,21,2886.952025
1.0,23,2887.279226
1.0,31,2887.717135
1.0,25,2888.095914
1.0,29,2888.52593
1.0,23,2888.870613
1.0,23,2889.193632
1.0,23,2889.54573
1.0,23,2889.877129
1.0,29,2890.287741
1.0,25,2890.642472
1.0,23,2890.977368
1.0,33,2891.442164
1.0,35,2891.94989
1.0,25,2892.300278
1.0,25,2892.632256
1.0,25,2892.995202
1.0,45,2893.621341
1.0,25,2893.989001
1.0,27,2894.386496
1.0,23,2894.703641
1.0,23,2895.051801
1.0,23,2895.374019
1.0,33,2895.833304
1.0,33,2896.330098
1.0,27,2896.712926
1.0,27,2897.1007
1.0,23,2897.408798
1.0,27,2897.799388
1.0,25,2898.176169
1.0,27,2898.584913
1.0,29,2899.010018
1.0,25,2899.36018
1.0,25,2899.722317
1.0,25,2900.090954
1.0,23,2900.432676
1.0,37,2900.912248
1.0,31,2901.360066
1.0,21,2901.64448
1.0,27,2902.030003
1.0,25,2902.397106
1.0,25,2902.770126
1.0,25,2903.129826
1.0,29,2903.541933
1.0,29,2903.936756
1.0,25,2904.280118
1.0,25,2904.64183
1.0,31,2905.101114
1.0,29,2905.537043
1.0,23,2905.86041
1.0,25,2906.221925
1.0,27,2906.598741
1.0,23,2906.945075
1.0,23,2907.263658
1.0,23,2907.610159
1.0,27,2907.990535
1.0,27,2908.362918
1.0,23,2908.689151
1.0,27,2909.073485
1.0,27,2909.464739
1.0,23,2909.793693
1.0,29,2910.205853
1.0,27,2910.590102
1.0,23,2910.908305
1.0,29,2911.345959
1.0,21,2911.663934
1.0,27,2912.026455
1.0,27,2912.41364
1.0,29,2912.837913
1.0,29,2913.236722
1.0,37,2913.757358
1.0,39,2914.329626
1.0,25,2914.678375
1.0,25,2915.040863
1.0,27,2915.432135
1.0,31,2915.881612
1.0,21,2916.176416
1.0,25,2916.526781
1.0,27,2916.89761
1.0,27,2917.281182
1.0,23,2917.599502
1.0,27,2917.996831
1.0,27,2918.408053
1.0,31,2918.828439
1.0,21,2919.120311
1.0,29,2919.536296
1.0,23,2919.852005
1.0,27,2920.227854
1.0,33,2920.699134
1.0,25,2921.055167
1.0,29,2921.484612
1.0,25,2921.829603
1.0,23,2922.150636
1.0,21,2922.436764
1.0,25,2922.795803
1.0,25,2923.144125
1.0,21,2923.450443
1.0,27,2923.86021
1.0,21,2924.150317
1.0,25,2924.496201
1.0,23,2924.807407
1.0,25,2925.168101
1.0,23,2925.518562
1.0,21,2925.829963
1.0,27,2926.247849
1.0,25,2926.625264
1.0,25,2926.972626
1.0,21,2927.268801
1.0,29,2927.667446
1.0,23,2927.984624
1.0,23,2928.323546
1.0,31,2928.753706
1.0,27,2929.15261
1.0,29,2929.592817
1.0,25,2929.943901
1.0,23,2930.28479
1.0,29,2930.704849
1.0,23,2931.03232
1.0,23,2931.372341
1.0,21,2931.658861
1.0,29,2932.076479
1.0,27,2932.466483
1.0,27,2932.873847
1.0,25,2933.229817
1.0,31,2933.679465
1.0,31,2934.126446
1.0,27,2934.484793
1.0,23,2934.815748
1.0,23,2935.120866
1.0,41,2935.698832
1.0,29,2936.101808
1.0,23,2936.434327
1.0,23,2936.756075
1.0,25,2937.117107
1.0,29,2937.547171
1.0,21,2937.851378
1.0,27,2938.248799
1.0,23,2938.591196
1.0,23,2938.908897
1.0,23,2939.255028
1.0,29,2939.652821
1.0,27,2940.030504
1.0,25,2940.398839
1.0,23,2940.725066
1.0,23,2941.048671
1.0,23,2941.408216
1.0,23,2941.728324
1.0,27,2942.109395
1.0,21,2942.411547
1.0,25,2942.776741
1.0,23,2943.100488
1.0,29,2943.502059
1.0,25,2943.872397
1.0,29,2944.310346
1.0,23,2944.674405
1.0,25,2945.023923
1.0,23,2945.346017
1.0,27,2945.732097
1.0,31,2946.171284
1.0,29,2946.593122
1.0,21,2946.890311
1.0,23,2947.229437
1.0,23,2947.557763
1.0,27,2947.943559
1.0,25,2948.322306
1.0,33,2948.775647
1.0,27,2949.153898
1.0,27,2949.533785
1.0,21,2949.830719
1.0,23,2950.197433
1.0,25,2950.569688
1.0,29,2951.007966
1.0,23,2951.344841
1.0,25,2951.717019
1.0,25,2952.076407
1.0,29,2952.499074
1.0,25,2952.847496
1.0,25,2953.230115
1.0,23,2953.544378
1.0,23,2953.870468
1.0,25,2954.230181
1.0,25,2954.606297
1.0,23,2954.940232
1.0,23,2955.289562
1.0,29,2955.703279
1.0,25,2956.059945
1.0,21,2956.376127
1.0,23,2956.711632
1.0,25,2957.067237
1.0,25,2957.416198
1.0,25,2957.78109
1.0,23,2958.131664
1.0,23,2958.476202
1.0,21,2958.768486
1.0,33,2959.246793
1.0,29,2959.694224
1.0,23,2960.038669
1.0,25,2960.399091
1.0,21,2960.688253
1.0,27,2961.068187
1.0,27,2961.455926
1.0,27,2961.840455
1.0,27,2962.207669
1.0,23,2962.52655
1.0,31,2962.97
1.0,21,2963.268083
1.0,23,2963.614472
1.0,23,2963.931417
1.0,23,2964.278561
1.0,23,2964.609156
1.0,21,2964.902907
1.0,23,2965.233044
1.0,27,2965.624032
1.0,27,2966.035648
1.0,33,2966.491569
1.0,25,2966.859862
1.0,21,2967.186557
1.0,37,2967.714243
1.0,35,2968.23438
1.0,25,2968.598541
1.0,25,2968.967261
1.0,25,2969.326149
1.0,23,2969.666404
1.0,21,2969.969909
1.0,35,2970.503295
1.0,25,2970.855003
1.0,31,2971.299218
1.0,23,2971.64916
1.0,23,2971.956139
1.0,33,2972.451576
1.0,25,2972.820246
1.0,21,2973.127269
1.0,29,2973.568857
1.0,25,2973.93787
1.0,25,2974.301032
1.0,23,2974.62776
1.0,25,2975.004686
1.0,23,2975.343574
1.0,23,2975.684771
1.0,31,2976.121702
1.0,29,2976.536922
1.0,23,2976.901186
1.0,27,2977.290096
1.0,25,2977.683985
1.0,25,2978.023695
1.0,27,2978.410267
1.0,21,2978.693816
1.0,27,2979.09398
1.0,29,2979.531276
1.0,21,2979.843164
1.0,29,2980.273991
1.0,29,2980.675077
1.0,23,2980.980349
1.0,21,2981.275995
1.0,29,2981.711015
1.0,25,2982.059757
1.0,23,2982.390211
1.0,25,2982.755132
1.0,23,2983.102716
1.0,21,2983.432143
1.0,35,2983.950289
1.0,21,2984.271537
1.0,21,2984.574044
1.0,33,2985.036043
1.0,23,2985.362
1.0,27,2985.724624
1.0,31,2986.15797
1.0,27,2986.539701
1.0,23,2986.872573
1.0,21,2987.17636
1.0,33,2987.668675
1.0,25,2988.051308
1.0,23,2988.366583
1.0,25,2988.715794
1.0,23,2989.047405
1.0,25,2989.429115
1.0,25,2989.777414
1.0,25,2990.139346
1.0,21,2990.447273
1.0,21,2990.724041
1.0,21,2991.039672
1.0,21,2991.35505
1.0,27,2991.749493
