# {"t_start": 1682498738.7904654, "env_id": "Craft-single-M1-v0"} 
r,l,t
1.0,181,152.319272
1.0,121,152.659415
1.0,135,153.037016
1.0,140,153.427571
1.0,171,153.907488
1.0,103,154.194257
0.0,1000,156.960324
0.0,339,157.883732
1.0,87,158.125171
1.0,107,158.427606
1.0,160,158.875236
1.0,67,159.062609
1.0,142,159.459306
1.0,109,159.762043
1.0,89,160.011252
1.0,99,160.288648
1.0,139,160.674985
1.0,180,161.17881
1.0,207,161.761144
1.0,94,162.024977
1.0,165,162.484709
1.0,111,162.796339
1.0,126,163.150272
1.0,86,163.389133
1.0,95,163.656004
1.0,45,163.781731
1.0,91,164.037708
1.0,103,164.326126
1.0,217,164.934539
1.0,83,165.167346
1.0,252,165.847018
1.0,152,166.261537
1.0,204,166.818114
1.0,131,167.187267
1.0,124,167.524022
1.0,55,167.674284
1.0,122,168.00715
1.0,121,168.336894
1.0,117,168.656662
1.0,47,168.78512
1.0,84,169.014161
1.0,93,169.271055
1.0,77,169.487188
1.0,69,169.6769
1.0,75,169.8805
1.0,203,170.434419
1.0,139,170.813567
1.0,59,170.97595
1.0,145,171.373913
1.0,224,171.98552
1.0,111,172.290096
1.0,161,172.73122
1.0,140,173.11536
1.0,61,173.288833
1.0,97,173.571199
1.0,90,173.832804
1.0,81,174.066882
1.0,171,174.55762
1.0,67,174.750677
1.0,101,175.0397
1.0,92,175.302247
1.0,117,175.639698
1.0,159,176.096175
1.0,129,176.468735
1.0,133,176.852492
1.0,137,177.245736
1.0,77,177.466261
1.0,73,177.674428
1.0,87,177.924246
1.0,120,178.267858
1.0,75,178.482371
1.0,89,178.736485
1.0,204,179.322648
1.0,133,179.706079
1.0,92,179.969874
1.0,79,180.198643
1.0,131,180.574996
1.0,43,180.69845
1.0,110,181.015312
1.0,84,181.258112
1.0,81,181.48965
1.0,86,181.736729
1.0,95,182.010631
1.0,129,182.383618
1.0,59,182.553317
1.0,100,182.841947
1.0,160,183.300663
1.0,158,183.755363
1.0,69,183.954687
1.0,130,184.332095
1.0,147,184.754052
1.0,128,185.122175
1.0,106,185.424106
1.0,57,185.589392
1.0,59,185.761993
1.0,55,185.921452
1.0,82,186.158167
1.0,43,186.282301
1.0,91,186.541665
1.0,135,186.932079
1.0,127,187.297897
1.0,105,187.600667
1.0,70,187.803495
1.0,95,188.078845
1.0,131,188.452615
1.0,139,188.855669
1.0,49,188.997416
1.0,87,189.248671
1.0,120,189.591772
1.0,89,189.849163
1.0,105,190.155713
1.0,145,190.571644
1.0,97,190.851551
1.0,88,191.104822
1.0,91,191.366732
1.0,97,191.645151
1.0,35,191.747372
1.0,80,191.977106
1.0,57,192.140372
1.0,117,192.476621
1.0,103,192.771671
1.0,53,192.923819
1.0,102,193.218372
1.0,85,193.461133
1.0,75,193.675987
1.0,149,194.107055
1.0,148,194.532206
1.0,154,194.976178
1.0,112,195.298912
1.0,87,195.549162
1.0,105,195.853166
1.0,91,196.115031
1.0,148,196.539008
1.0,85,196.783166
1.0,101,197.074543
1.0,57,197.236398
1.0,103,197.532991
1.0,149,197.959362
1.0,73,198.170834
1.0,97,198.448834
1.0,85,198.692846
1.0,79,198.919562
1.0,41,199.044108
1.0,183,199.567392
1.0,107,199.878106
1.0,53,200.033047
1.0,105,200.336689
1.0,147,200.761637
1.0,73,200.971419
1.0,47,201.104941
1.0,111,201.425293
1.0,71,201.630435
1.0,127,201.995659
1.0,59,202.16754
1.0,55,202.325736
1.0,57,202.490955
1.0,94,202.760148
1.0,119,203.101207
1.0,101,203.394116
1.0,124,203.754636
1.0,119,204.099304
1.0,53,204.252333
1.0,113,204.577599
1.0,103,204.872968
1.0,69,205.071723
1.0,49,205.213788
1.0,85,205.457715
1.0,129,205.827351
1.0,65,206.014036
1.0,79,206.239568
1.0,130,206.612502
1.0,83,206.851566
1.0,115,207.182013
1.0,92,207.447607
1.0,73,207.656783
1.0,101,207.948025
1.0,79,208.174422
1.0,93,208.441691
1.0,96,208.716223
1.0,67,208.908413
1.0,103,209.203619
1.0,69,209.40344
1.0,89,209.658609
1.0,168,210.141254
1.0,51,210.286778
1.0,80,210.516727
1.0,89,210.769507
1.0,87,211.019557
1.0,137,211.415687
1.0,163,211.885217
1.0,63,212.067777
1.0,115,212.400819
1.0,121,212.749048
1.0,111,213.071501
1.0,59,213.243653
1.0,101,213.535145
1.0,41,213.652748
1.0,69,213.853562
1.0,29,213.93846
1.0,53,214.091382
1.0,79,214.317949
1.0,131,214.694758
1.0,89,214.950847
1.0,63,215.133025
1.0,122,215.484412
1.0,106,215.786618
1.0,51,215.934814
1.0,131,216.312049
1.0,139,216.713091
1.0,111,217.031447
1.0,101,217.320999
1.0,87,217.572013
1.0,83,217.80956
1.0,91,218.071001
1.0,103,218.368392
1.0,105,218.669513
1.0,111,218.986829
1.0,52,219.137021
1.0,53,219.290003
1.0,107,219.597491
1.0,117,219.933784
1.0,77,220.154903
1.0,49,220.296026
1.0,69,220.495108
1.0,69,220.694052
1.0,81,220.928862
1.0,85,221.174145
1.0,47,221.309175
1.0,65,221.495666
1.0,41,221.613928
1.0,106,221.920208
1.0,79,222.149057
1.0,35,222.249178
1.0,61,222.426382
1.0,142,222.832859
1.0,67,223.026088
1.0,59,223.196007
1.0,139,223.595506
1.0,96,223.871042
1.0,65,224.059242
1.0,49,224.200759
1.0,63,224.381741
1.0,61,224.562494
1.0,53,224.711927
1.0,109,225.027229
1.0,109,225.342361
1.0,65,225.532338
1.0,65,225.721018
1.0,37,225.828181
1.0,121,226.182538
1.0,101,226.474666
1.0,84,226.718876
1.0,45,226.848374
1.0,84,227.092873
1.0,58,227.261645
1.0,69,227.465203
1.0,55,227.626764
1.0,53,227.780871
1.0,109,228.095838
1.0,82,228.335193
1.0,35,228.435109
1.0,77,228.658597
1.0,47,228.796429
1.0,41,228.916685
1.0,91,229.182491
1.0,81,229.415677
1.0,73,229.62837
1.0,157,230.081133
1.0,69,230.281939
1.0,66,230.473247
1.0,47,230.609675
1.0,121,230.961916
1.0,115,231.292665
1.0,75,231.5117
1.0,65,231.701355
1.0,92,231.967623
1.0,57,232.134181
1.0,95,232.409931
1.0,85,232.657998
1.0,43,232.783377
1.0,112,233.105805
1.0,61,233.283395
1.0,45,233.41361
1.0,91,233.676849
1.0,35,233.777521
1.0,75,233.993298
1.0,51,234.141583
1.0,93,234.410694
1.0,111,234.732843
1.0,87,234.98397
1.0,63,235.167598
1.0,91,235.43141
1.0,91,235.693986
1.0,101,235.988524
1.0,96,236.26871
1.0,55,236.428274
1.0,57,236.592884
1.0,71,236.797092
1.0,53,236.953644
1.0,88,237.211079
1.0,59,237.384947
1.0,39,237.497643
1.0,115,237.835443
1.0,60,238.009812
1.0,41,238.127796
1.0,79,238.358746
1.0,77,238.58599
1.0,81,238.823545
1.0,53,238.979967
1.0,39,239.095911
1.0,73,239.311618
1.0,77,239.535324
1.0,41,239.654467
1.0,49,239.796484
1.0,59,239.971217
1.0,83,240.217578
1.0,51,240.369133
1.0,89,240.629059
1.0,83,240.870522
1.0,85,241.119071
1.0,41,241.23878
1.0,39,241.35348
1.0,113,241.681633
1.0,75,241.901763
1.0,138,242.306289
1.0,87,242.558877
1.0,111,242.882621
1.0,73,243.09608
1.0,65,243.285842
1.0,69,243.489232
1.0,49,243.632701
1.0,69,243.834837
1.0,81,244.07096
1.0,57,244.239678
1.0,73,244.452938
1.0,41,244.572373
1.0,65,244.759992
1.0,68,244.958181
1.0,73,245.170978
1.0,55,245.332127
1.0,51,245.480793
1.0,63,245.665278
1.0,45,245.802807
1.0,67,246.001779
1.0,48,246.142446
1.0,77,246.368572
1.0,110,246.694732
1.0,53,246.849363
1.0,29,246.934014
1.0,63,247.118983
1.0,69,247.321483
1.0,67,247.518082
1.0,93,247.788182
1.0,79,248.021023
1.0,66,248.214038
1.0,63,248.398731
1.0,52,248.550589
1.0,141,248.962504
1.0,45,249.092574
1.0,130,249.467713
1.0,69,249.66924
1.0,67,249.862021
1.0,83,250.102402
1.0,100,250.39046
1.0,65,250.577079
1.0,124,250.9335
1.0,58,251.09972
1.0,81,251.334012
1.0,45,251.464307
1.0,49,251.604168
1.0,33,251.699228
1.0,86,251.946391
1.0,61,252.120943
1.0,66,252.309694
1.0,81,252.543934
1.0,41,252.661797
1.0,65,252.847225
1.0,43,252.9712
1.0,53,253.123452
1.0,108,253.43314
1.0,49,253.57376
1.0,63,253.755666
1.0,71,253.959941
1.0,65,254.14778
1.0,80,254.377916
1.0,51,254.522399
1.0,71,254.724815
1.0,53,254.878807
1.0,39,254.99063
1.0,93,255.253143
1.0,55,255.403997
1.0,49,255.536573
1.0,69,255.723629
1.0,101,255.999685
1.0,51,256.140773
1.0,55,256.290585
1.0,47,256.420187
1.0,59,256.582785
1.0,53,256.725848
1.0,89,256.970148
1.0,41,257.081695
1.0,47,257.208707
1.0,61,257.375999
1.0,87,257.611192
1.0,95,257.872485
1.0,27,257.946184
1.0,45,258.069701
1.0,85,258.300728
1.0,55,258.450448
1.0,74,258.652686
1.0,47,258.781094
1.0,100,259.054216
1.0,82,259.279522
1.0,103,259.563151
1.0,59,259.724912
1.0,99,260.008858
1.0,49,260.149098
1.0,53,260.301764
1.0,61,260.479357
1.0,64,260.665479
1.0,49,260.807828
1.0,63,260.989109
1.0,63,261.169361
1.0,41,261.289251
1.0,69,261.486209
1.0,63,261.669139
1.0,63,261.849567
1.0,162,262.318502
1.0,109,262.630099
1.0,95,262.902484
1.0,61,263.078251
1.0,59,263.248811
1.0,29,263.332609
1.0,67,263.525377
1.0,79,263.754445
1.0,31,263.843981
1.0,51,263.990595
1.0,63,264.172733
1.0,94,264.441774
1.0,57,264.606677
1.0,65,264.793535
1.0,42,264.915223
1.0,53,265.074811
1.0,69,265.275311
1.0,67,265.466401
1.0,33,265.561159
1.0,108,265.870152
1.0,61,266.049317
1.0,76,266.271267
1.0,63,266.451673
1.0,53,266.604319
1.0,33,266.698987
1.0,57,266.862534
1.0,61,267.036287
1.0,73,267.247061
1.0,53,267.40196
1.0,43,267.526775
1.0,91,267.791625
1.0,49,267.93228
1.0,69,268.132043
1.0,71,268.337852
1.0,69,268.535332
1.0,45,268.665002
1.0,79,268.892064
1.0,63,269.074498
1.0,37,269.180534
1.0,59,269.351276
1.0,45,269.482534
1.0,33,269.577905
1.0,49,269.718263
1.0,65,269.903952
1.0,63,270.08505
1.0,63,270.266242
1.0,81,270.500004
1.0,47,270.635482
1.0,57,270.799402
1.0,47,270.935401
1.0,31,271.024949
1.0,73,271.235924
1.0,41,271.353154
1.0,37,271.459934
1.0,49,271.602566
1.0,37,271.708787
1.0,47,271.844703
1.0,85,272.090065
1.0,57,272.25534
1.0,63,272.436697
1.0,51,272.583282
1.0,57,272.745999
1.0,67,272.936677
1.0,35,273.036858
1.0,45,273.166625
1.0,37,273.273947
1.0,49,273.415571
1.0,33,273.509388
1.0,93,273.778016
1.0,119,274.118911
1.0,79,274.345562
1.0,37,274.451653
1.0,35,274.551919
1.0,68,274.74873
1.0,41,274.867804
1.0,67,275.062254
1.0,69,275.261999
1.0,29,275.345623
1.0,49,275.486071
1.0,35,275.586317
1.0,95,275.860667
1.0,41,275.978141
1.0,39,276.088941
1.0,83,276.327018
1.0,33,276.423219
1.0,65,276.611749
1.0,63,276.793251
1.0,43,276.918687
1.0,63,277.098977
1.0,72,277.307137
1.0,70,277.507184
1.0,33,277.601877
1.0,55,277.759529
1.0,39,277.870291
1.0,67,278.061959
1.0,77,278.272421
1.0,47,278.400767
1.0,79,278.615442
1.0,51,278.754105
1.0,59,278.91499
1.0,59,279.076996
1.0,63,279.251794
1.0,104,279.537062
1.0,87,279.776187
1.0,57,279.932961
1.0,67,280.116439
1.0,37,280.21622
1.0,45,280.339321
1.0,117,280.656854
1.0,45,280.78041
1.0,51,280.917648
1.0,41,281.028486
1.0,67,281.210126
1.0,85,281.443057
1.0,31,281.526935
1.0,51,281.670881
1.0,47,281.799135
1.0,39,281.90586
1.0,71,282.099855
1.0,65,282.277366
1.0,43,282.394756
1.0,75,282.599911
1.0,79,282.818753
1.0,37,282.91832
1.0,53,283.063528
1.0,47,283.189671
1.0,45,283.314117
1.0,57,283.47034
1.0,83,283.711241
1.0,43,283.830031
1.0,65,284.00891
1.0,52,284.149716
1.0,27,284.22356
1.0,35,284.321195
1.0,51,284.46152
1.0,59,284.626119
1.0,67,284.817505
1.0,57,284.977403
1.0,55,285.132272
1.0,63,285.307824
1.0,53,285.45703
1.0,54,285.617918
1.0,86,285.85809
1.0,110,286.159857
1.0,49,286.295505
1.0,45,286.41793
1.0,70,286.607461
1.0,45,286.728627
1.0,59,286.894466
1.0,71,287.091944
1.0,73,287.295986
1.0,87,287.53949
1.0,65,287.722151
1.0,64,287.901999
1.0,73,288.108173
1.0,35,288.204858
1.0,93,288.46651
1.0,43,288.58505
1.0,59,288.749704
1.0,59,288.91546
1.0,35,289.012867
1.0,65,289.193679
1.0,77,289.407212
1.0,53,289.555252
1.0,41,289.6705
1.0,37,289.775329
1.0,35,289.873324
1.0,63,290.053421
1.0,43,290.172718
1.0,39,290.282226
1.0,57,290.441355
1.0,35,290.539841
1.0,43,290.663275
1.0,65,290.847548
1.0,51,290.991446
1.0,29,291.070799
1.0,73,291.274195
1.0,65,291.457687
1.0,41,291.573102
1.0,89,291.825477
1.0,47,291.957134
1.0,57,292.118037
1.0,53,292.264752
1.0,45,292.391026
1.0,49,292.526571
1.0,43,292.646507
1.0,37,292.749598
1.0,41,292.863863
1.0,63,293.03945
1.0,77,293.25354
1.0,33,293.346174
1.0,33,293.437351
1.0,39,293.546484
1.0,43,293.667377
1.0,59,293.831932
1.0,47,293.963282
1.0,45,294.091633
1.0,49,294.230145
1.0,76,294.444054
1.0,61,294.615176
1.0,57,294.776052
1.0,53,294.925965
1.0,35,295.025177
1.0,61,295.195792
1.0,49,295.332768
1.0,51,295.475325
1.0,41,295.589659
1.0,41,295.703739
1.0,39,295.812873
1.0,65,295.993146
1.0,41,296.107261
1.0,35,296.207155
1.0,63,296.384872
1.0,65,296.568044
1.0,67,296.754385
1.0,51,296.903335
1.0,43,297.024169
1.0,43,297.143834
1.0,47,297.276599
1.0,49,297.415158
1.0,43,297.534999
1.0,35,297.632479
1.0,69,297.828166
1.0,97,298.098266
1.0,51,298.240275
1.0,103,298.531457
1.0,29,298.611536
1.0,45,298.73648
1.0,59,298.902048
1.0,47,299.033631
1.0,53,299.182085
1.0,65,299.364748
1.0,33,299.457173
1.0,77,299.672282
1.0,37,299.777405
1.0,33,299.871002
1.0,58,300.037585
1.0,39,300.150337
1.0,45,300.274062
1.0,39,300.382004
1.0,48,300.514047
1.0,63,300.687163
1.0,53,300.832091
1.0,45,300.954303
1.0,35,301.051325
1.0,57,301.208127
1.0,54,301.35663
1.0,83,301.581806
1.0,83,301.809729
1.0,95,302.064917
1.0,43,302.181345
1.0,47,302.309887
1.0,29,302.389376
1.0,45,302.512369
1.0,39,302.617794
1.0,39,302.723824
1.0,57,302.883132
1.0,45,303.005606
1.0,45,303.129587
1.0,81,303.348825
1.0,29,303.427236
1.0,49,303.561033
1.0,91,303.807016
1.0,69,303.996171
1.0,37,304.09673
1.0,53,304.240591
1.0,41,304.353802
1.0,29,304.433547
1.0,41,304.545927
1.0,43,304.66264
1.0,41,304.773403
1.0,61,304.941871
1.0,35,305.036497
1.0,43,305.153035
1.0,43,305.272556
1.0,29,305.3512
1.0,35,305.447037
1.0,51,305.586174
1.0,43,305.71043
1.0,49,305.8503
1.0,93,306.116741
1.0,31,306.205582
1.0,53,306.357151
1.0,53,306.51205
1.0,27,306.590261
1.0,58,306.756747
1.0,47,306.892774
1.0,79,307.120354
1.0,51,307.267931
1.0,31,307.35736
1.0,35,307.458226
1.0,27,307.535356
1.0,39,307.646703
1.0,45,307.776483
1.0,111,308.096395
1.0,39,308.209653
1.0,67,308.403818
1.0,77,308.625591
1.0,59,308.79512
1.0,51,308.944545
1.0,49,309.086646
1.0,65,309.274018
1.0,47,309.409425
1.0,77,309.630565
1.0,73,309.839524
1.0,49,309.981439
1.0,65,310.168154
1.0,61,310.34514
1.0,69,310.542151
1.0,40,310.658628
1.0,49,310.799952
1.0,75,311.015579
1.0,45,311.145893
1.0,65,311.333124
1.0,37,311.441756
1.0,41,311.563913
1.0,47,311.699996
1.0,31,311.787752
1.0,69,311.986472
1.0,61,312.162124
1.0,57,312.325999
1.0,37,312.432823
1.0,65,312.621849
1.0,37,312.728832
1.0,53,312.881259
1.0,43,313.005898
1.0,51,313.153261
1.0,57,313.31718
1.0,43,313.440492
1.0,73,313.650697
1.0,59,313.822031
1.0,55,313.981941
1.0,41,314.101678
1.0,53,314.254436
1.0,47,314.389254
1.0,41,314.507558
1.0,57,314.671939
1.0,37,314.778453
1.0,53,314.931297
1.0,83,315.170032
1.0,41,315.288281
1.0,41,315.407798
1.0,43,315.532501
1.0,74,315.74841
1.0,53,315.902916
1.0,35,316.003509
1.0,49,316.144742
1.0,33,316.240511
1.0,39,316.352175
1.0,75,316.569604
1.0,33,316.665497
1.0,49,316.80669
1.0,75,317.022687
1.0,41,317.140705
1.0,71,317.344823
1.0,33,317.440073
1.0,53,317.594479
1.0,69,317.793231
1.0,63,317.974403
1.0,61,318.150183
1.0,47,318.285888
1.0,57,318.450073
1.0,45,318.581801
1.0,63,318.762185
1.0,39,318.874828
1.0,53,319.027106
1.0,53,319.180008
1.0,55,319.337019
1.0,41,319.455201
1.0,37,319.561876
1.0,36,319.665043
1.0,33,319.759105
1.0,43,319.88239
1.0,52,320.033008
1.0,46,320.165244
1.0,43,320.287621
1.0,45,320.417368
1.0,45,320.547425
1.0,49,320.687915
1.0,67,320.880187
1.0,39,320.992845
1.0,27,321.071342
1.0,49,321.211841
1.0,41,321.328866
1.0,37,321.434335
1.0,43,321.559086
1.0,49,321.699958
1.0,35,321.800901
1.0,78,322.029567
1.0,31,322.120587
1.0,29,322.20538
1.0,37,322.311191
1.0,45,322.441687
1.0,47,322.578365
1.0,58,322.746894
1.0,53,322.899292
1.0,69,323.098921
1.0,43,323.222571
1.0,33,323.316868
1.0,37,323.423611
1.0,31,323.514251
1.0,31,323.603226
1.0,51,323.747786
1.0,49,323.890397
1.0,25,323.96202
1.0,43,324.085469
1.0,49,324.227255
1.0,51,324.376346
1.0,49,324.517586
1.0,47,324.654176
1.0,43,324.777503
1.0,49,324.916726
1.0,37,325.024225
1.0,29,325.107808
1.0,47,325.243611
1.0,37,325.355377
1.0,55,325.512418
1.0,39,325.623972
1.0,45,325.755325
1.0,37,325.860032
1.0,37,325.966584
1.0,41,326.084675
1.0,59,326.25766
1.0,79,326.485669
1.0,29,326.568401
1.0,37,326.675642
1.0,71,326.87946
1.0,25,326.950296
1.0,42,327.071333
1.0,39,327.183957
1.0,55,327.342309
1.0,27,327.419403
1.0,35,327.5212
1.0,65,327.708421
1.0,65,327.899503
1.0,45,328.030233
1.0,31,328.119004
1.0,33,328.214626
1.0,31,328.304248
1.0,46,328.436209
1.0,57,328.599749
1.0,37,328.706041
1.0,49,328.845938
1.0,37,328.951686
1.0,53,329.104653
1.0,43,329.228472
1.0,59,329.399442
1.0,55,329.555759
1.0,57,329.719321
1.0,37,329.825778
1.0,55,329.982418
1.0,47,330.118146
1.0,29,330.202059
1.0,47,330.335863
1.0,45,330.464762
1.0,59,330.633754
1.0,39,330.745276
1.0,35,330.845187
1.0,45,330.973937
1.0,45,331.103588
1.0,59,331.272029
1.0,55,331.430932
1.0,27,331.510249
1.0,45,331.638293
1.0,37,331.744364
1.0,55,331.903361
1.0,39,332.014585
1.0,71,332.217432
1.0,45,332.34737
1.0,37,332.451488
1.0,49,332.590127
1.0,29,332.674245
1.0,35,332.774327
1.0,78,333.000436
1.0,41,333.118319
1.0,33,333.213889
1.0,43,333.336694
1.0,55,333.494589
1.0,51,333.642369
1.0,71,333.843805
1.0,27,333.921076
1.0,35,334.020107
1.0,50,334.164619
1.0,57,334.327413
1.0,37,334.43364
1.0,59,334.60352
1.0,57,334.766088
1.0,35,334.865412
1.0,37,334.972918
1.0,41,335.089812
1.0,33,335.183211
1.0,37,335.291565
1.0,79,335.521059
1.0,33,335.614793
1.0,39,335.727536
1.0,35,335.829272
1.0,53,335.980491
1.0,31,336.070523
1.0,55,336.229039
1.0,41,336.346692
1.0,27,336.424327
1.0,39,336.534285
1.0,45,336.662926
1.0,71,336.866508
1.0,47,337.002272
1.0,43,337.12513
1.0,33,337.215725
1.0,35,337.312578
1.0,37,337.413665
1.0,31,337.498005
1.0,33,337.587417
1.0,47,337.716996
1.0,33,337.807876
1.0,59,337.970375
1.0,35,338.065876
1.0,59,338.232039
1.0,23,338.294653
1.0,41,338.405746
1.0,49,338.541831
1.0,42,338.654983
1.0,43,338.771521
1.0,41,338.885585
1.0,47,339.014311
1.0,73,339.215185
1.0,51,339.354208
1.0,47,339.482359
1.0,35,339.577981
1.0,67,339.76164
1.0,29,339.840225
1.0,57,340.005508
1.0,39,340.116822
1.0,57,340.28081
1.0,51,340.426437
1.0,55,340.584401
1.0,27,340.663031
1.0,41,340.780696
1.0,83,341.023806
1.0,49,341.163855
1.0,41,341.28156
1.0,27,341.358633
1.0,45,341.487923
1.0,51,341.63356
1.0,33,341.72785
1.0,33,341.82212
1.0,29,341.906059
1.0,29,341.988608
1.0,29,342.072392
1.0,41,342.189497
1.0,33,342.283852
1.0,57,342.44827
1.0,27,342.524916
1.0,28,342.604275
1.0,35,342.706429
1.0,33,342.803515
1.0,51,342.94978
1.0,53,343.10251
1.0,57,343.265144
1.0,27,343.34279
1.0,55,343.50267
1.0,41,343.620643
1.0,37,343.727404
1.0,83,343.96471
1.0,43,344.087458
1.0,47,344.223851
1.0,27,344.300966
1.0,31,344.388711
1.0,51,344.537302
1.0,41,344.653279
1.0,41,344.770448
1.0,35,344.871593
1.0,45,345.000008
1.0,29,345.082743
1.0,67,345.275864
1.0,39,345.388474
1.0,47,345.523608
1.0,39,345.635402
1.0,53,345.786278
1.0,39,345.898553
1.0,45,346.027932
1.0,49,346.168858
1.0,39,346.281642
1.0,49,346.421865
1.0,39,346.532714
1.0,55,346.688175
1.0,57,346.85287
1.0,31,346.941627
1.0,47,347.075191
1.0,31,347.164051
1.0,31,347.252436
1.0,44,347.379992
1.0,35,347.481118
1.0,31,347.569496
1.0,49,347.708166
1.0,43,347.830857
1.0,31,347.919189
1.0,31,348.007173
1.0,39,348.119117
1.0,45,348.246765
1.0,27,348.324458
1.0,39,348.434925
1.0,73,348.644675
1.0,45,348.772206
1.0,59,348.94288
1.0,41,349.060459
1.0,25,349.131893
1.0,35,349.231586
1.0,29,349.314578
1.0,29,349.398413
1.0,53,349.551507
1.0,37,349.656945
1.0,59,349.824709
1.0,63,350.006803
1.0,33,350.102111
1.0,45,350.232104
1.0,49,350.371886
1.0,47,350.511332
1.0,23,350.578164
1.0,37,350.685836
1.0,65,350.873109
1.0,59,351.043387
1.0,37,351.150477
1.0,53,351.30175
1.0,35,351.405155
1.0,35,351.50284
1.0,37,351.609927
1.0,23,351.676052
1.0,43,351.799262
1.0,51,351.946558
1.0,43,352.070642
1.0,41,352.187975
1.0,45,352.317631
1.0,33,352.412913
1.0,29,352.494667
1.0,39,352.606617
1.0,71,352.813022
1.0,49,352.954924
1.0,47,353.091816
1.0,35,353.192746
1.0,37,353.299006
1.0,47,353.43362
1.0,29,353.517336
1.0,49,353.6591
1.0,27,353.737089
1.0,39,353.849432
1.0,31,353.937879
1.0,37,354.044957
1.0,33,354.138886
1.0,81,354.371516
1.0,57,354.535765
1.0,31,354.623886
1.0,143,355.034532
1.0,51,355.183474
1.0,37,355.289704
1.0,43,355.412634
1.0,37,355.517263
1.0,35,355.617222
1.0,47,355.753698
1.0,39,355.865713
1.0,37,355.970414
1.0,61,356.146009
1.0,45,356.274672
1.0,73,356.484354
1.0,33,356.580307
1.0,33,356.675479
1.0,37,356.780814
1.0,25,356.852791
1.0,51,356.998898
1.0,33,357.093809
1.0,31,357.183703
1.0,43,357.307408
1.0,37,357.41355
1.0,31,357.502178
1.0,51,357.648869
1.0,47,357.785597
1.0,41,357.903934
1.0,39,358.015494
1.0,43,358.141402
1.0,65,358.327098
1.0,33,358.422377
1.0,41,358.539711
