# {"t_start": 1682658376.194439, "env_id": "Craft-single-M1-v0"} 
r,l,t
347.0,1000,19.340942
2.0,1000,19.412173
0.0,1000,19.483812
0.0,1000,19.553291
0.0,1000,19.622063
2.0,1000,19.696323
0.0,1000,19.765647
35.0,1000,19.833669
341.0,1000,19.904071
0.0,1000,19.973346
2.0,1000,20.044306
251.0,1000,20.109982
223.0,1000,20.179586
100.0,1000,20.248541
2.0,1000,20.320434
0.0,1000,20.393347
2.0,1000,20.464453
201.0,1000,20.541259
128.0,1000,20.615628
355.0,1000,20.693628
293.0,1000,20.764291
243.0,1000,20.840266
264.0,1000,20.912848
0.0,1000,20.984726
2.0,1000,21.054642
2.0,1000,21.125661
0.0,1000,21.196437
2.0,1000,21.268807
93.0,1000,21.343872
178.0,1000,21.41306
226.0,1000,21.48366
0.0,1000,21.559165
53.0,1000,21.628721
84.0,1000,21.697769
0.0,1000,21.765357
2.0,1000,21.834733
0.0,1000,21.904979
299.0,1000,21.974724
304.0,1000,22.047119
0.0,1000,22.119288
134.0,1000,22.19156
226.0,1000,22.262207
0.0,1000,22.331415
153.0,1000,22.407839
0.0,1000,22.479955
102.0,1000,22.556351
0.0,1000,22.627647
59.0,1000,22.708442
25.0,1000,22.784377
93.0,1000,22.859881
0.0,1000,22.935078
0.0,1000,23.007086
133.0,1000,23.079446
0.0,1000,23.152058
339.0,1000,23.226069
2.0,1000,23.295275
265.0,1000,23.364604
0.0,1000,23.436907
0.0,1000,23.510354
155.0,1000,23.580511
278.0,1000,23.6517
2.0,1000,23.726729
353.0,1000,23.794985
221.0,1000,23.863826
0.0,1000,23.930346
2.0,1000,24.003174
325.0,1000,24.076373
2.0,1000,24.149648
0.0,1000,24.219451
171.0,1000,24.287962
203.0,1000,24.356488
143.0,1000,24.42922
0.0,1000,24.49777
0.0,1000,24.568374
90.0,1000,24.638162
0.0,1000,24.707478
2.0,1000,24.782482
201.0,1000,24.852027
209.0,1000,24.92009
114.0,1000,24.986989
301.0,1000,25.056582
0.0,1000,25.126841
0.0,1000,25.193602
122.0,1000,25.264016
325.0,1000,25.335238
280.0,1000,25.407614
206.0,1000,25.477371
358.0,1000,25.547518
76.0,1000,25.614769
235.0,1000,25.682387
332.0,1000,25.748861
192.0,1000,25.817
0.0,1000,25.883203
9.0,1000,25.954353
0.0,1000,26.022952
92.0,1000,26.090063
252.0,1000,26.159317
0.0,1000,26.229497
317.0,1000,26.30098
54.0,1000,26.369934
0.0,1000,26.437397
2.0,1000,26.50607
130.0,1000,26.57387
0.0,1000,26.643216
0.0,1000,26.713028
0.0,1000,26.783123
0.0,1000,26.849767
140.0,1000,26.920917
124.0,1000,26.991937
0.0,1000,27.057436
0.0,1000,27.125349
0.0,1000,27.195526
221.0,1000,27.263756
