# {"t_start": 1682658449.3964705, "env_id": "Craft-single-M1-v0"} 
r,l,t
0.0,1000,0.122693
0.0,1000,0.222826
0.0,1000,0.321336
0.0,1000,0.419445
0.0,1000,0.519409
0.0,1000,0.617601
0.0,1000,0.715601
0.0,1000,0.813953
0.0,1000,0.911585
0.0,1000,1.01094
0.0,1000,1.109212
0.0,1000,1.208504
0.0,1000,1.306205
0.0,1000,1.404341
0.0,1000,1.50206
0.0,1000,1.601076
0.0,1000,1.698801
0.0,1000,1.796701
0.0,1000,1.894693
0.0,1000,2.000364
0.0,1000,2.098501
0.0,1000,2.196352
0.0,1000,2.293824
0.0,1000,2.391694
0.0,1000,2.489388
0.0,1000,2.587232
0.0,1000,2.684995
0.0,1000,2.782755
0.0,1000,2.88051
0.0,1000,2.978666
0.0,1000,3.077082
0.0,1000,3.173857
1.0,747,3.227956
0.0,1000,3.296046
0.0,1000,3.369083
0.0,1000,3.442154
0.0,1000,3.516685
1.0,998,3.585132
1.0,859,3.643142
0.0,1000,3.711422
0.0,1000,3.793537
0.0,1000,3.860049
0.0,1000,3.927034
0.0,1000,3.998529
1.0,918,4.058895
0.0,1000,4.129959
0.0,1000,4.200728
0.0,1000,4.26806
0.0,1000,4.335747
0.0,1000,4.399295
0.0,1000,4.473484
0.0,1000,4.548206
0.0,1000,4.619536
0.0,1000,4.686757
0.0,1000,4.761099
0.0,1000,4.833116
0.0,1000,4.908967
1.0,377,4.937943
0.0,1000,5.020867
0.0,1000,5.090927
0.0,1000,5.162815
0.0,1000,5.242323
1.0,482,5.276384
1.0,908,5.342599
0.0,1000,5.415831
0.0,1000,5.484894
0.0,1000,5.552265
0.0,1000,5.622142
0.0,1000,5.701412
1.0,961,5.766422
0.0,1000,5.852347
0.0,1000,5.939225
0.0,1000,6.013913
0.0,1000,6.084313
0.0,1000,6.156901
0.0,1000,6.231261
0.0,1000,6.301862
0.0,1000,6.37947
0.0,1000,6.46807
0.0,1000,6.55601
0.0,1000,6.636496
0.0,1000,6.727857
0.0,1000,6.808791
0.0,1000,6.887905
0.0,1000,6.962775
0.0,1000,7.037212
0.0,1000,7.111703
0.0,1000,7.188926
1.0,665,7.252114
0.0,1000,7.33076
0.0,1000,7.41372
0.0,1000,7.485845
0.0,1000,7.554079
0.0,1000,7.62335
0.0,1000,7.697822
0.0,1000,7.771273
0.0,1000,7.837429
0.0,1000,7.906008
0.0,1000,7.979101
0.0,1000,8.055526
0.0,1000,8.126017
0.0,1000,8.196269
1.0,776,8.249615
0.0,1000,8.325206
0.0,1000,8.402927
0.0,1000,8.478641
0.0,1000,8.548387
0.0,1000,8.619616
0.0,1000,8.693625
0.0,1000,8.765263
0.0,1000,8.836092
0.0,1000,8.90374
0.0,1000,8.978764
0.0,1000,9.045567
0.0,1000,9.114522
0.0,1000,9.182594
0.0,1000,9.254259
0.0,1000,9.326469
0.0,1000,9.397595
0.0,1000,9.465651
0.0,1000,9.538613
0.0,1000,9.617324
0.0,1000,9.690238
0.0,1000,9.756417
0.0,1000,9.842904
0.0,1000,9.910735
0.0,1000,9.974305
0.0,1000,10.043418
0.0,1000,10.111808
0.0,1000,10.181739
0.0,1000,10.248531
0.0,1000,10.316788
0.0,1000,10.383584
0.0,1000,10.45159
0.0,1000,10.522525
0.0,1000,10.593319
0.0,1000,10.664158
0.0,1000,10.737183
1.0,534,10.773183
0.0,1000,10.84295
0.0,1000,10.918778
0.0,1000,10.986382
0.0,1000,11.05971
0.0,1000,11.128007
0.0,1000,11.208673
0.0,1000,11.285106
0.0,1000,11.357005
0.0,1000,11.431617
0.0,1000,11.505798
0.0,1000,11.572074
0.0,1000,11.641266
0.0,1000,11.707414
0.0,1000,11.778523
0.0,1000,11.844401
0.0,1000,11.912412
0.0,1000,11.981616
0.0,1000,12.048224
0.0,1000,12.119544
0.0,1000,12.185503
0.0,1000,12.252708
0.0,1000,12.320554
0.0,1000,12.385329
0.0,1000,12.462178
0.0,1000,12.527389
0.0,1000,12.599646
0.0,1000,12.670443
0.0,1000,12.741408
0.0,1000,12.810048
0.0,1000,12.880781
0.0,1000,12.947914
0.0,1000,13.016423
0.0,1000,13.099149
0.0,1000,13.171972
0.0,1000,13.249236
0.0,1000,13.319056
0.0,1000,13.389235
0.0,1000,13.457975
0.0,1000,13.52818
0.0,1000,13.595269
0.0,1000,13.662986
0.0,1000,13.732132
0.0,1000,13.805215
0.0,1000,13.87918
0.0,1000,13.949379
0.0,1000,14.021963
0.0,1000,14.095327
0.0,1000,14.160914
0.0,1000,14.227902
0.0,1000,14.298747
0.0,1000,14.372389
0.0,1000,14.48588
1.0,610,14.556799
0.0,1000,14.66594
0.0,1000,14.777173
0.0,1000,14.899424
1.0,919,14.998093
0.0,1000,15.111627
0.0,1000,15.222918
0.0,1000,15.335979
0.0,1000,15.461658
0.0,1000,15.58629
0.0,1000,15.695054
0.0,1000,15.805411
0.0,1000,15.921408
0.0,1000,16.043002
0.0,1000,16.163831
0.0,1000,16.277074
1.0,675,16.356467
1.0,657,16.429915
0.0,1000,16.541649
0.0,1000,16.655261
0.0,1000,16.764642
0.0,1000,16.874848
0.0,1000,16.991352
0.0,1000,17.099869
1.0,900,17.202905
0.0,1000,17.314346
0.0,1000,17.427273
0.0,1000,17.539871
0.0,1000,17.649753
0.0,1000,17.763768
1.0,957,17.87372
0.0,1000,17.986265
0.0,1000,18.102496
0.0,1000,18.21258
0.0,1000,18.323912
0.0,1000,18.440165
1.0,897,18.545151
0.0,1000,18.653025
0.0,1000,18.766477
0.0,1000,18.88056
0.0,1000,18.986853
0.0,1000,19.095053
0.0,1000,19.199368
0.0,1000,19.310341
0.0,1000,19.422098
0.0,1000,19.53098
0.0,1000,19.644741
0.0,1000,19.755548
1.0,776,19.838167
0.0,1000,19.944568
1.0,665,20.017288
0.0,1000,20.126288
0.0,1000,20.237384
0.0,1000,20.343325
0.0,1000,20.448305
0.0,1000,20.558394
0.0,1000,20.670554
0.0,1000,20.773618
0.0,1000,20.879362
0.0,1000,20.985073
0.0,1000,21.093887
0.0,1000,21.21016
1.0,744,21.290715
0.0,1000,21.399809
0.0,1000,21.504542
0.0,1000,21.612916
0.0,1000,21.722013
0.0,1000,21.827655
0.0,1000,21.930679
0.0,1000,22.036295
0.0,1000,22.1412
0.0,1000,22.249255
0.0,1000,22.360212
0.0,1000,22.471114
0.0,1000,22.578395
0.0,1000,22.684621
0.0,1000,22.796323
0.0,1000,22.90588
1.0,677,22.982575
0.0,1000,23.091666
0.0,1000,23.200006
0.0,1000,23.305019
0.0,1000,23.412334
0.0,1000,23.485697
0.0,1000,23.556409
0.0,1000,23.641584
0.0,1000,23.710545
0.0,1000,23.787988
0.0,1000,23.860396
0.0,1000,23.934914
0.0,1000,24.009866
0.0,1000,24.084802
0.0,1000,24.160494
0.0,1000,24.234355
0.0,1000,24.303456
0.0,1000,24.382379
1.0,890,24.441362
0.0,1000,24.511415
0.0,1000,24.584825
0.0,1000,24.65498
0.0,1000,24.722865
1.0,965,24.791055
0.0,1000,24.862013
0.0,1000,24.932126
0.0,1000,24.999684
0.0,1000,25.068841
0.0,1000,25.136214
0.0,1000,25.202735
0.0,1000,25.267713
0.0,1000,25.337462
0.0,1000,25.415007
0.0,1000,25.510283
0.0,1000,25.591297
0.0,1000,25.661788
0.0,1000,25.731631
0.0,1000,25.807926
0.0,1000,25.876301
1.0,839,25.938857
0.0,1000,26.015072
0.0,1000,26.089701
0.0,1000,26.164086
0.0,1000,26.236997
1.0,841,26.30125
0.0,1000,26.382512
0.0,1000,26.453769
0.0,1000,26.528831
0.0,1000,26.602672
0.0,1000,26.679469
0.0,1000,26.751302
0.0,1000,26.826882
0.0,1000,26.898181
0.0,1000,26.975745
0.0,1000,27.048464
0.0,1000,27.126051
1.0,727,27.186331
0.0,1000,27.264919
0.0,1000,27.344451
0.0,1000,27.430804
0.0,1000,27.507835
0.0,1000,27.595727
0.0,1000,27.695356
0.0,1000,27.788707
0.0,1000,27.883014
0.0,1000,27.980295
0.0,1000,28.076931
0.0,1000,28.173402
0.0,1000,28.265379
0.0,1000,28.36201
0.0,1000,28.457748
0.0,1000,28.540815
0.0,1000,28.613741
0.0,1000,28.689497
1.0,737,28.750909
0.0,1000,28.818387
0.0,1000,28.886064
0.0,1000,28.957772
0.0,1000,29.033386
0.0,1000,29.10769
0.0,1000,29.174874
0.0,1000,29.240764
0.0,1000,29.309062
0.0,1000,29.381438
0.0,1000,29.444694
0.0,1000,29.51247
0.0,1000,29.599361
0.0,1000,29.680825
0.0,1000,29.754617
0.0,1000,29.825095
0.0,1000,29.897907
0.0,1000,29.965753
0.0,1000,30.034609
0.0,1000,30.100184
0.0,1000,30.169965
0.0,1000,30.239683
0.0,1000,30.309263
0.0,1000,30.381949
0.0,1000,30.456471
0.0,1000,30.526583
0.0,1000,30.595367
0.0,1000,30.668566
0.0,1000,30.737624
0.0,1000,30.808828
0.0,1000,30.878845
0.0,1000,30.948532
0.0,1000,31.01778
1.0,609,31.06087
0.0,1000,31.131178
0.0,1000,31.200866
0.0,1000,31.273273
0.0,1000,31.345293
0.0,1000,31.419781
1.0,615,31.4632
0.0,1000,31.539416
0.0,1000,31.625094
0.0,1000,31.70297
0.0,1000,31.778907
0.0,1000,31.860082
0.0,1000,31.936708
0.0,1000,32.009472
1.0,435,32.044106
0.0,1000,32.114691
0.0,1000,32.191964
0.0,1000,32.26781
0.0,1000,32.338859
0.0,1000,32.408809
0.0,1000,32.47665
0.0,1000,32.550255
0.0,1000,32.619446
0.0,1000,32.694865
1.0,376,32.726391
0.0,1000,32.799186
0.0,1000,32.87176
0.0,1000,32.941061
0.0,1000,33.01436
1.0,978,33.082892
0.0,1000,33.147245
0.0,1000,33.217335
0.0,1000,33.287056
0.0,1000,33.358228
0.0,1000,33.425565
0.0,1000,33.502999
0.0,1000,33.581983
0.0,1000,33.657943
0.0,1000,33.730645
1.0,834,33.786606
0.0,1000,33.859323
0.0,1000,33.93045
0.0,1000,34.004634
0.0,1000,34.078093
0.0,1000,34.14597
0.0,1000,34.222042
0.0,1000,34.290408
0.0,1000,34.357213
1.0,607,34.397533
0.0,1000,34.464524
1.0,372,34.489556
1.0,929,34.563639
0.0,1000,34.639103
0.0,1000,34.714787
1.0,888,34.788432
0.0,1000,34.860767
0.0,1000,34.932457
0.0,1000,35.002442
0.0,1000,35.068599
0.0,1000,35.141313
0.0,1000,35.20941
0.0,1000,35.283793
0.0,1000,35.354124
0.0,1000,35.422179
0.0,1000,35.497347
0.0,1000,35.568541
0.0,1000,35.643476
0.0,1000,35.715151
0.0,1000,35.784417
0.0,1000,35.856449
0.0,1000,35.926492
0.0,1000,35.993762
1.0,785,36.047911
0.0,1000,36.121245
0.0,1000,36.200702
0.0,1000,36.276201
1.0,678,36.327191
0.0,1000,36.399622
0.0,1000,36.466871
0.0,1000,36.536174
0.0,1000,36.6023
0.0,1000,36.668671
1.0,592,36.709235
0.0,1000,36.782078
0.0,1000,36.853382
0.0,1000,36.922629
0.0,1000,36.997608
0.0,1000,37.070215
0.0,1000,37.144267
0.0,1000,37.223465
0.0,1000,37.288987
0.0,1000,37.370221
0.0,1000,37.455761
0.0,1000,37.532631
1.0,581,37.573552
0.0,1000,37.648363
0.0,1000,37.725975
0.0,1000,37.795694
1.0,815,37.85198
0.0,1000,37.920309
0.0,1000,37.992995
0.0,1000,38.063474
0.0,1000,38.132357
0.0,1000,38.200329
0.0,1000,38.267031
0.0,1000,38.342018
1.0,415,38.375144
0.0,1000,38.446471
1.0,718,38.494988
0.0,1000,38.561385
0.0,1000,38.636814
1.0,784,38.696867
0.0,1000,38.783899
1.0,634,38.838827
0.0,1000,38.91892
0.0,1000,38.990411
0.0,1000,39.059509
1.0,874,39.124263
0.0,1000,39.191897
0.0,1000,39.260427
0.0,1000,39.331351
1.0,910,39.398896
0.0,1000,39.468407
0.0,1000,39.542696
1.0,742,39.597499
0.0,1000,39.662637
0.0,1000,39.73008
1.0,600,39.772302
0.0,1000,39.848037
0.0,1000,39.91576
0.0,1000,39.988338
0.0,1000,40.060329
0.0,1000,40.130606
1.0,491,40.166929
0.0,1000,40.232258
0.0,1000,40.29666
0.0,1000,40.365393
0.0,1000,40.439308
1.0,565,40.487754
0.0,1000,40.570424
1.0,264,40.592416
0.0,1000,40.657175
0.0,1000,40.729751
0.0,1000,40.797109
