# {"t_start": 1682566431.178517, "env_id": "Craft-single-M1-v0"} 
r,l,t
236.0,1000,11.044458
265.0,1000,11.086438
300.0,1000,11.128394
251.0,1000,11.170508
363.0,1000,11.212068
243.0,1000,11.253564
213.0,1000,11.294704
301.0,1000,11.336162
0.0,1000,11.377251
262.0,1000,11.418671
344.0,1000,11.460071
382.0,1000,11.501389
0.0,1000,11.542548
259.0,1000,11.583888
72.0,1000,11.624964
98.0,1000,11.666289
344.0,1000,11.707388
302.0,1000,11.74888
320.0,1000,11.790087
253.0,1000,11.83142
290.0,1000,11.87248
0.0,1000,11.913566
206.0,1000,11.954688
328.0,1000,11.99583
369.0,1000,12.036841
276.0,1000,12.077806
1.0,1000,12.119161
0.0,1000,12.161731
0.0,1000,12.203491
359.0,1000,12.245751
195.0,1000,12.287689
284.0,1000,12.329859
200.0,1000,12.371871
298.0,1000,12.413841
283.0,1000,12.455747
269.0,1000,12.497753
0.0,1000,12.539394
300.0,1000,12.581991
141.0,1000,12.624035
234.0,1000,12.666188
0.0,1000,12.708047
0.0,1000,12.749903
217.0,1000,12.791505
274.0,1000,12.833498
327.0,1000,12.875115
172.0,1000,12.917494
241.0,1000,12.95934
0.0,1000,13.001723
1.0,1000,13.043988
0.0,1000,13.085916
266.0,1000,13.127959
260.0,1000,13.170128
0.0,1000,13.21199
380.0,1000,13.25414
237.0,1000,13.296233
128.0,1000,13.338393
305.0,1000,13.38022
352.0,1000,13.422277
313.0,1000,13.464294
333.0,1000,13.506452
273.0,1000,13.54863
293.0,1000,13.590655
298.0,1000,13.632749
178.0,1000,13.674657
154.0,1000,13.716713
281.0,1000,13.758546
311.0,1000,13.800498
69.0,1000,13.842825
270.0,1000,13.884981
270.0,1000,13.927149
330.0,1000,13.969203
207.0,1000,14.011089
258.0,1000,14.052987
316.0,1000,14.094719
155.0,1000,14.136847
396.0,1000,14.178962
181.0,1000,14.220972
277.0,1000,14.263223
237.0,1000,14.305734
3.0,1000,14.347783
348.0,1000,14.389329
316.0,1000,14.430619
296.0,1000,14.471839
290.0,1000,14.51315
283.0,1000,14.554491
10.0,1000,14.595889
248.0,1000,14.637154
0.0,1000,14.679396
348.0,1000,14.721373
54.0,1000,14.763427
233.0,1000,14.805553
336.0,1000,14.847477
151.0,1000,14.889434
257.0,1000,14.931474
0.0,1000,14.973462
202.0,1000,15.015695
133.0,1000,15.057519
179.0,1000,15.100249
304.0,1000,15.142467
307.0,1000,15.184801
306.0,1000,15.22705
337.0,1000,15.269275
352.0,1000,15.311379
0.0,1000,15.353564
109.0,1000,15.395702
162.0,1000,15.437821
265.0,1000,15.479996
368.0,1000,15.522297
52.0,1000,15.56467
1.0,1000,15.606896
79.0,1000,15.648922
254.0,1000,15.690872
177.0,1000,15.7328
354.0,1000,15.775095
1.0,1000,15.817254
342.0,1000,15.85934
0.0,1000,15.901263
202.0,1000,15.943639
273.0,1000,15.985806
353.0,1000,16.028035
241.0,1000,16.069967
151.0,1000,16.112098
318.0,1000,16.15435
260.0,1000,16.196475
376.0,1000,16.238555
0.0,1000,16.280576
148.0,1000,16.322633
208.0,1000,16.364925
204.0,1000,16.407153
25.0,1000,16.449451
219.0,1000,16.4916
344.0,1000,16.53385
348.0,1000,16.576124
276.0,1000,16.618261
301.0,1000,16.660523
221.0,1000,16.702596
105.0,1000,16.744728
117.0,1000,16.787286
215.0,1000,16.829739
259.0,1000,16.872035
347.0,1000,16.914196
380.0,1000,16.956552
330.0,1000,16.998852
255.0,1000,17.040796
0.0,1000,17.082847
362.0,1000,17.125074
