% time spent exploring,episodes,mean 100 episode reward,steps
51,100,0.2,98999
2,200,0.2,198999
2,300,0.1,298999
2,400,0.1,398999
2,500,0.2,498999
2,600,0.0,598999
2,700,0.1,698999
2,800,0.0,798999
2,900,0.1,898999
2,1000,0.0,998999
2,1100,0.0,1098999
2,1200,0.0,1198999
2,1300,0.0,1298999
2,1400,0.0,1398999
2,1500,0.1,1498999
2,1600,0.1,1598999
2,1700,0.0,1698999
2,1800,0.1,1798999
2,1900,0.0,1898999
2,2000,0.0,1998999
