# {"t_start": 1682588729.429502, "env_id": "Craft-single-M1-v0"} 
r,l,t
0.0,1000,9.438961
0.0,1000,26.718359
0.0,1000,43.484039
0.0,1000,66.343511
0.0,1000,84.655754
0.0,1000,102.315351
0.0,1000,120.478844
0.0,1000,138.538292
0.0,1000,156.301537
0.0,1000,173.854636
0.0,1000,192.124421
0.0,1000,209.443398
0.0,1000,227.788706
0.0,1000,245.015311
0.0,1000,261.337444
0.0,1000,277.301232
0.0,1000,293.139995
0.0,1000,308.280603
0.0,1000,323.837155
0.0,1000,339.040889
0.0,1000,354.341238
0.0,1000,369.856403
0.0,1000,387.096093
0.0,1000,403.965675
2.0,1000,425.781647
0.0,1000,443.196814
2.0,1000,460.86543
0.0,1000,478.45601
0.0,1000,495.980469
2.0,1000,513.365106
0.0,1000,530.798251
0.0,1000,548.411068
0.0,1000,566.167784
0.0,1000,583.78251
0.0,1000,601.475819
0.0,1000,618.976772
0.0,1000,636.703674
0.0,1000,654.499743
0.0,1000,672.21399
0.0,1000,689.793712
0.0,1000,707.166738
2.0,1000,724.822675
0.0,1000,742.17006
0.0,1000,759.640449
0.0,1000,776.915847
0.0,1000,794.468139
0.0,1000,812.050425
0.0,1000,829.556479
0.0,1000,846.985905
3.0,1000,864.496018
0.0,1000,882.046467
0.0,1000,899.470632
0.0,1000,917.081841
2.0,1000,934.639846
0.0,1000,951.932724
0.0,1000,969.398517
0.0,1000,986.191033
0.0,1000,1003.104152
0.0,1000,1020.665908
0.0,1000,1038.195076
0.0,1000,1055.838132
0.0,1000,1073.408731
0.0,1000,1090.709208
0.0,1000,1108.127328
0.0,1000,1125.625287
0.0,1000,1143.151073
0.0,1000,1160.529199
0.0,1000,1177.938358
0.0,1000,1195.360148
0.0,1000,1212.686221
0.0,1000,1230.185873
0.0,1000,1247.711299
0.0,1000,1264.796993
0.0,1000,1281.778088
2.0,1000,1299.398012
0.0,1000,1316.94561
0.0,1000,1334.210478
0.0,1000,1351.420136
0.0,1000,1368.906805
2.0,1000,1386.415937
0.0,1000,1403.872056
0.0,1000,1421.330576
0.0,1000,1438.979598
0.0,1000,1456.505852
0.0,1000,1473.943392
0.0,1000,1491.160972
0.0,1000,1508.648151
0.0,1000,1525.99552
0.0,1000,1543.390241
0.0,1000,1560.756554
0.0,1000,1578.129263
0.0,1000,1595.674331
0.0,1000,1613.060622
0.0,1000,1630.489758
0.0,1000,1648.033005
0.0,1000,1665.54987
0.0,1000,1682.949591
0.0,1000,1700.324752
0.0,1000,1717.802176
0.0,1000,1735.342036
0.0,1000,1752.913101
2.0,1000,1770.433533
2.0,1000,1787.833473
0.0,1000,1805.081979
0.0,1000,1822.553779
0.0,1000,1840.073275
0.0,1000,1857.453615
0.0,1000,1874.849019
0.0,1000,1892.225395
0.0,1000,1909.699102
0.0,1000,1927.305881
0.0,1000,1944.905262
0.0,1000,1962.484632
0.0,1000,1980.19073
0.0,1000,1997.614667
0.0,1000,2014.784142
0.0,1000,2031.980883
0.0,1000,2048.985814
0.0,1000,2066.339401
0.0,1000,2083.68843
0.0,1000,2101.237698
0.0,1000,2118.774337
0.0,1000,2136.314161
0.0,1000,2153.840101
2.0,1000,2171.433294
0.0,1000,2188.856318
0.0,1000,2206.352062
0.0,1000,2224.225466
0.0,1000,2241.604105
0.0,1000,2259.071474
0.0,1000,2276.828547
0.0,1000,2294.507589
0.0,1000,2312.040867
2.0,1000,2329.395536
2.0,1000,2346.907091
0.0,1000,2364.529401
0.0,1000,2382.01893
2.0,1000,2399.434999
0.0,1000,2417.071119
0.0,1000,2434.367237
0.0,1000,2450.440616
0.0,1000,2466.520806
0.0,1000,2482.575043
0.0,1000,2498.588413
0.0,1000,2514.630445
0.0,1000,2530.650236
0.0,1000,2546.597225
0.0,1000,2562.645857
0.0,1000,2578.512487
0.0,1000,2594.586634
0.0,1000,2610.373188
0.0,1000,2626.301148
0.0,1000,2642.3399
0.0,1000,2658.188034
0.0,1000,2674.290218
0.0,1000,2690.354824
0.0,1000,2706.258393
0.0,1000,2722.074727
0.0,1000,2738.007318
0.0,1000,2753.981983
0.0,1000,2770.02299
0.0,1000,2786.003888
0.0,1000,2802.090764
2.0,1000,2818.172979
0.0,1000,2834.138297
0.0,1000,2850.009231
0.0,1000,2866.002737
0.0,1000,2881.766364
0.0,1000,2897.570167
0.0,1000,2913.562247
0.0,1000,2929.619801
0.0,1000,2945.562023
0.0,1000,2961.430655
0.0,1000,2977.539161
0.0,1000,2993.584735
0.0,1000,3009.591649
0.0,1000,3025.053027
0.0,1000,3039.765861
0.0,1000,3054.071215
0.0,1000,3068.527093
0.0,1000,3082.944772
0.0,1000,3097.406573
0.0,1000,3111.835444
0.0,1000,3126.329355
0.0,1000,3140.74051
2.0,1000,3155.309033
0.0,1000,3169.659664
0.0,1000,3184.015932
0.0,1000,3198.368359
0.0,1000,3212.873691
0.0,1000,3227.100612
0.0,1000,3241.300716
0.0,1000,3255.604544
0.0,1000,3270.092564
0.0,1000,3284.399768
0.0,1000,3298.664028
0.0,1000,3312.894529
0.0,1000,3327.281419
0.0,1000,3341.542609
0.0,1000,3355.814625
0.0,1000,3370.256264
0.0,1000,3384.607915
0.0,1000,3398.8906
0.0,1000,3413.233983
0.0,1000,3427.569143
0.0,1000,3441.964921
0.0,1000,3456.169176
0.0,1000,3470.450148
0.0,1000,3484.720378
0.0,1000,3499.010437
0.0,1000,3513.153297
0.0,1000,3527.442303
2.0,1000,3541.870482
0.0,1000,3556.275624
0.0,1000,3570.647382
0.0,1000,3585.101381
0.0,1000,3599.469762
0.0,1000,3613.605645
0.0,1000,3628.000471
0.0,1000,3642.30668
0.0,1000,3656.62979
0.0,1000,3670.919833
0.0,1000,3685.309225
0.0,1000,3699.611685
0.0,1000,3714.087434
0.0,1000,3728.464762
0.0,1000,3742.651762
0.0,1000,3757.075215
0.0,1000,3771.447006
0.0,1000,3785.634665
0.0,1000,3799.893204
0.0,1000,3814.238714
2.0,1000,3828.579412
0.0,1000,3842.877449
0.0,1000,3857.210661
0.0,1000,3871.633263
0.0,1000,3886.048394
0.0,1000,3900.405119
0.0,1000,3914.806102
0.0,1000,3929.343091
0.0,1000,3943.704501
0.0,1000,3958.15133
0.0,1000,3972.547944
0.0,1000,3986.921019
0.0,1000,4001.304299
0.0,1000,4015.543764
0.0,1000,4029.926696
0.0,1000,4044.250045
0.0,1000,4058.611516
0.0,1000,4072.962397
0.0,1000,4087.36599
0.0,1000,4101.83515
0.0,1000,4116.003072
0.0,1000,4130.341659
0.0,1000,4144.722224
0.0,1000,4159.218843
0.0,1000,4173.583805
0.0,1000,4187.979713
0.0,1000,4202.1466
0.0,1000,4216.417728
0.0,1000,4230.642543
0.0,1000,4244.853054
0.0,1000,4259.24861
0.0,1000,4273.714529
0.0,1000,4288.147157
0.0,1000,4302.523792
0.0,1000,4316.990092
0.0,1000,4331.470944
0.0,1000,4345.875305
2.0,1000,4360.416376
0.0,1000,4375.158634
0.0,1000,4390.091794
0.0,1000,4404.948775
0.0,1000,4419.906009
0.0,1000,4435.124856
0.0,1000,4451.529474
0.0,1000,4468.241126
0.0,1000,4484.630494
0.0,1000,4500.979073
0.0,1000,4516.745555
0.0,1000,4532.093543
0.0,1000,4546.330095
0.0,1000,4560.752251
0.0,1000,4575.019047
0.0,1000,4589.203619
0.0,1000,4603.558336
0.0,1000,4617.918563
0.0,1000,4632.278423
0.0,1000,4646.619008
0.0,1000,4660.820065
0.0,1000,4675.14139
0.0,1000,4689.372228
2.0,1000,4703.688602
0.0,1000,4717.982627
0.0,1000,4732.325067
2.0,1000,4746.681311
0.0,1000,4761.030953
0.0,1000,4775.324918
0.0,1000,4789.737864
0.0,1000,4804.02612
0.0,1000,4818.312553
0.0,1000,4832.677959
0.0,1000,4846.97631
0.0,1000,4861.368852
0.0,1000,4875.672374
0.0,1000,4890.250953
0.0,1000,4904.636389
0.0,1000,4919.110947
0.0,1000,4933.444428
0.0,1000,4947.631101
0.0,1000,4962.01347
0.0,1000,4976.33783
0.0,1000,4990.637436
0.0,1000,5005.056958
0.0,1000,5019.619967
0.0,1000,5033.987818
0.0,1000,5048.166113
0.0,1000,5062.42197
0.0,1000,5076.484784
0.0,1000,5090.663105
0.0,1000,5104.902215
0.0,1000,5119.182099
0.0,1000,5133.343429
0.0,1000,5147.574506
0.0,1000,5161.843532
0.0,1000,5175.937488
0.0,1000,5190.085623
0.0,1000,5204.260522
0.0,1000,5218.594003
0.0,1000,5232.916346
0.0,1000,5247.096469
0.0,1000,5261.554956
0.0,1000,5275.788398
0.0,1000,5289.859367
0.0,1000,5304.061916
0.0,1000,5318.307469
0.0,1000,5332.629787
0.0,1000,5346.951994
0.0,1000,5361.191331
0.0,1000,5375.384644
0.0,1000,5389.503165
0.0,1000,5403.747676
2.0,1000,5417.887288
0.0,1000,5432.145744
0.0,1000,5446.357087
0.0,1000,5460.506669
0.0,1000,5474.822201
0.0,1000,5489.066973
0.0,1000,5503.326295
0.0,1000,5517.626215
0.0,1000,5531.293197
0.0,1000,5544.000642
0.0,1000,5556.699843
0.0,1000,5569.589556
0.0,1000,5582.372563
0.0,1000,5594.96891
0.0,1000,5607.558855
0.0,1000,5620.162313
0.0,1000,5632.908509
0.0,1000,5645.535727
0.0,1000,5658.214524
0.0,1000,5670.767443
0.0,1000,5683.407891
0.0,1000,5696.194231
0.0,1000,5708.727659
0.0,1000,5721.443403
0.0,1000,5734.131029
2.0,1000,5746.816634
0.0,1000,5759.620454
