% time spent exploring,episodes,mean 100 episode reward,steps
51,100,0.2,98999
2,200,0.3,198999
2,300,0.2,298999
2,400,0.3,398999
2,500,0.3,498999
2,600,0.1,598999
2,700,0.2,698999
2,800,0.2,798999
2,900,0.5,898999
2,1000,0.3,998999
2,1100,0.2,1098999
2,1200,0.2,1198999
2,1300,0.1,1298999
2,1400,0.3,1398999
2,1500,0.3,1498999
2,1600,0.2,1598999
2,1700,0.2,1698999
2,1800,0.3,1798999
2,1900,0.2,1898999
2,2000,0.3,1998999
